Claart,Fecncre,Cant,Clacli,Clatipcli
05CONEXT12,05/10/21,2.0,MRS2043,0
05TUBCOL12,05/10/21,6.1,MRS2043,0
03101AL20Z,06/10/21,5.6,MRS2043,0
03103TS20Z,06/10/21,6.4,MRS2043,0
03121CH20Z,06/10/21,6.0,MRS2043,0
03M22520Z,06/10/21,5.8,MRS2043,0
03PP25020Z,06/10/21,12.2,MRS2043,0
03TAB3Z,06/10/21,6.2,MRS2043,0
03LA10126500,06/10/21,1.0,MRSZI046,0
01ARM12204,06/10/21,3.0,MRS2043,0
01CEMCAZ50,07/10/21,1.0,MRSZI0025,0
03TC301,07/10/21,6.0,MRSZI046,0
03TC303,09/10/21,2.0,PHY03,3
03PR12518,09/10/21,11.2,MOSTFETS,0
0614607,09/10/21,1.0,MRS2043,0
01EST1530,09/10/21,7.2,MRS2043,0
05COPL34,13/10/21,7.0,MRS2043,0
05REDPL3412,13/10/21,3.0,MRS2043,0
05TEEPL34,13/10/21,5.0,MRS2043,0
05VPQ0021,13/10/21,5.0,MRS2043,0
01CAL,14/10/21,2.0,MRS2043,0
04TMOS90,15/10/21,2.5,MRSZI046,0
01CEMCAZ50,15/10/21,2.0,MRSZI046,0
05COPL34,15/10/21,2.0,MRS2043,0
05TUBPL34,15/10/21,2.0,MRS2043,0
08PASQ15,15/10/21,1.0,MRS2043,0
SRVBASIND,15/10/21,1.0,MRS2043,0
0617531,19/10/21,1.0,MRS2043,0
03LG41018,20/10/21,3.0,MRS2043,0
01TAR,21/10/21,4.0,MRSZI0087,0
01EST1515,22/10/21,20.0,MRSZI046,0
03POL66,23/10/21,50.0,ISC06,0
01EST1520,29/10/21,16.6,MRS2043,0
05COPPVCH12,29/10/21,2.0,MRS2043,0
0612593,29/10/21,1.0,MRS2043,0
01CAS661,29/10/21,3.0,MRS2043,0
01ARM204,01/11/21,5.0,ROTR84,0
01BLO15,01/11/21,200.0,ROTR84,0
01CEMCAZ50,01/11/21,4.0,ROTR84,0
0612585,02/11/21,1.0,RODH66,6
08CD2,02/11/21,1.0,RODH66,6
08TUBCPVC2,02/11/21,1.0,RODH66,6
06CN01711,02/11/21,80.0,RODH66,6
06CN01711,02/11/21,150.0,RODH66,6
05PEGAD120,02/11/21,1.0,RODH66,6
06PI141,02/11/21,8.0,RODH66,6
08RON14,02/11/21,8.0,RODH66,6
08RONP14,02/11/21,4.0,RODH66,6
08TOR142,02/11/21,4.0,RODH66,6
08TUER14,02/11/21,4.0,RODH66,6
03K20018,02/11/21,6.1,MRSZI046,0
03PR17518,02/11/21,21.6,MRS2043,0
01CEMCAZ50,04/11/21,2.0,MRSZI046,0
01BAB1030,04/11/21,276.0,MRS106,3
01VAR38,04/11/21,30.0,MRS106,3
03LN41020,05/11/21,2.0,EUSE95,0
03SOL141211,10/11/21,3.8,MRSZI046,0
03TAB3101,11/11/21,20.4,MRS81,14
03TAB38,11/11/21,65.2,MRS81,14
01CEMCAZ50,13/11/21,1.0,MRSZI046,0
03PR20018,16/11/21,61.6,MRS2043,0
01ARM204,18/11/21,13.0,MRS2043,0
03SOL1812,18/11/21,24.0,TOGA74,1
03PR30018,19/11/21,56.7,MRSZI046,0
03TC30114,19/11/21,7.0,MRSZI046,0
03PERC050,20/11/21,16.8,MRSZI046,0
03SOL1834,20/11/21,9.0,MRSZI046,0
03PTR3314,23/11/21,53.2,MRSZI046,0
03SOL14114,24/11/21,5.1,ITS171,0
05CODPVC490,25/11/21,3.0,MRS2043,0
02ANGA,25/11/21,5.0,MRS2043,0
02ECLE305,25/11/21,7.0,MRS2043,0
01ALAM,25/11/21,20.0,MRS2043,0
03ANG14114,26/11/21,36.0,ROGD74,1
04HDCM7,26/11/21,3.0,ROGD74,1
01CEMCAZ50,26/11/21,10.0,AACE611,0
03LA10126400,29/11/21,12.0,TTS901,1
05ESCC1324,29/11/21,1.0,TTS901,1
0618574,29/11/21,1.0,TTS901,1
01ARM1543,30/11/21,10.0,CAC8710,0
03PC15020Z,30/11/21,9.9,MRS2043,0
01GRA,30/11/21,3.0,MRS2043,0
01CEMB,01/12/21,5.0,MRS379,9
03PC12518,01/12/21,21.6,EAMF78,1
03LAT41014,01/12/21,1.0,MRS2162,0
03PTR214,01/12/21,35.2,MRS2162,0
04HSI2178,01/12/21,1.0,MRS2162,0
03VCUA38,03/12/21,74.8,MRS2043,0
05CODOPLUSMACHO,06/12/21,1.0,MRS2043,0
05CODPL12,06/12/21,2.0,MRS2043,0
05CODPL34,06/12/21,4.0,MRS2043,0
05CONIN12,06/12/21,1.0,MRS2043,0
05CONP34,06/12/21,1.0,MRS2043,0
05COPL12,06/12/21,2.0,MRS2043,0
05COPL34,06/12/21,2.0,MRS2043,0
05TEECO12,06/12/21,1.0,MRS2043,0
04CUEN58,06/12/21,16.0,MRSZI046,0
04PINACANJ3,06/12/21,14.0,MRSZI046,0
05AO2,06/12/21,10.0,MRS2043,0
06PIJ10112,06/12/21,20.0,MRS2043,0
05CODPL34,06/12/21,6.0,MRS2043,0
05CONPL34,06/12/21,4.0,MRS2043,0
05TEEPL34,06/12/21,4.0,MRS2043,0
03SOL18212,07/12/21,18.8,MRS2043,0
03PTR2114,07/12/21,264.0,MRS2043,0
03A030,09/02/22,5.6,MRSZI046,0
03LPCR724,10/12/21,5.0,MRS2043,0
01ARE,14/12/21,1.0,MRSZI046,0
03VCUA12,14/12/21,78.0,MRS2043,0
01CEMCAZ50,16/12/21,2.0,MRSZI0052,0
04L570DCB,20/12/21,1.0,ICI1803,0
06MACI12175,21/12/21,20.0,MRS2043,0
02TORE118,24/12/21,500.0,MRS2043,0
01ALREC,24/12/21,50.0,MRSZI0086,0
06PEB1,27/12/21,4.0,MRS2043,0
03SOL182,03/01/22,16.2,MRSZI501,0
03LAMINOX410C18,03/01/22,1.0,MRSZI501,0
04CUE12,03/01/22,49.0,SNM93,1
01CAS651,03/01/22,1.0,MRSZI046,0
03ANG14112,03/01/22,44.0,MRSRNP72,0
03LPCR726,03/01/22,7.0,MRS2286,0
03LN31014,03/01/22,2.0,MRSRNP72,0
03PTR11214,03/01/22,195.0,MRSRNP72,0
03PTR11414,03/01/22,10.8,MRSRNP72,0
04MDG163,03/01/22,9.0,MRSRNP72,0
03PTR2114,04/01/22,66.0,MRS2043,0
01ARECARR,07/01/22,2.0,APA11,0
05LLAN12UN,10/01/22,5.0,MRSZI0047,0
02ECAG6305,11/01/22,1.0,MRSZI046,0
04HSI2110,12/01/22,1.0,MRSZI046,0
03M22518,12/01/22,7.6,MRSZI046,0
03PTR114,13/01/22,4.2,MRSZI046,0
05ADAPHC34,13/01/22,1.0,MRS2043,0
05CODPVCH3490,13/01/22,3.0,MRS2043,0
05COPPVCH34,13/01/22,2.0,MRS2043,0
05TEEPVCH34,13/01/22,5.0,MRS2043,0
05TUBPVCHA34,13/01/22,0.5,MRS2043,0
01ARM1543,13/01/22,2.0,GURG61,0
03LA10126300,14/01/22,3.0,MRSZI046,0
03TC30L,18/01/22,4.0,HEML77,1
03LG31026,19/01/22,2.0,MRSZI046,0
04HSI2178,20/01/22,1.0,MRSZI046,0
01BLO15,26/01/22,500.0,MRS2043,0
02COMSL5,26/01/22,1.0,MRS2043,0
03LA10126400,29/01/22,15.0,RODH66,6
03LA10126500,29/01/22,5.0,RODH66,6
04CUEF12,29/01/22,5.0,MRS2043,0
06REDG1,01/02/22,1.0,MRS2043,0
03LA10126300,01/02/22,3.0,MRSZI046,0
03PR20018,01/02/22,13.2,MRSZI046,0
04HDDC7,01/02/22,1.0,MRS2043,0
06LIJ86G80,01/02/22,1.0,MRS2043,0
03TM181,02/02/22,17.6,MRSZI046,0
05TUBPVCN2,02/02/22,6.0,MRS2043,0
03CAN4,03/02/22,50.0,COGN81,0
03SOL3164,03/02/22,24.0,COGN81,0
08BICCH10,03/02/22,10.0,MRS2043,0
03PP30020,04/02/22,10.6,MRSZI046,0
03PTR11414,04/02/22,10.8,MRSZI046,0
01ARM1543,04/02/22,3.0,MRS2043,0
03RIEL1500,07/02/22,180.0,MRS2043,0
02EPP6305,10/02/22,15.0,ASM,0
03PR40018,10/02/22,15.8,MRS2043,0
08PASQ30,11/02/22,1.0,MRS2157,0
06CLA1,11/02/22,10.0,MRSZI046,0
06CLA212,11/02/22,2.0,MRSZI046,0
04HRGCC3,19/02/22,2.0,MRS2043,0
0615191,19/02/22,1.0,MRS2043,0
01CEMCAZ50,22/02/22,2.0,MRS2043,0
03PR40018,22/02/22,23.7,MRS2043,0
03PTR4414,23/02/22,145.6,RODH66,6
04HCR16,23/02/22,2.0,RODH66,6
0649491,23/02/22,1.0,MRS2043,0
03PTR114,25/02/22,84.0,MRSZI046,0
01ARM15254,25/02/22,1.0,MRSZI046,0
01CEMCAZ50,25/02/22,1.0,MRSZI0025,0
01BAB1030,02/03/22,635.0,MRS2043,0
03TC30L,02/03/22,1.0,MRSZI046,0
03PTR2114,02/03/22,19.8,MRSZI046,0
03PTR34,02/03/22,12.6,MRSZI046,0
05PLJLR20,02/03/22,6.0,MRS2043,0
0623209,02/03/22,1.0,MRSZI046,0
03VCUA12,02/03/22,28.0,MRS2043,0
03TC302,03/03/22,1.0,RIZA68,1
03ANG18112,03/03/22,35.4,MRS2043,0
03LN41020,04/03/22,1.0,MRS2043,0
06MACI102,04/03/22,120.0,RUBE79,0
03PR12518,04/03/22,84.0,MHC20,0
01ARM124,04/03/22,3.0,MRSZI046,0
01VAR38,04/03/22,10.0,MRSZI046,0
0846122,05/03/22,2.0,MRS2043,0
03MD1834,08/03/22,3.8,MRS2043,0
03PC10020,08/03/22,4.6,OOFP82,14
01ES,11/03/22,1.0,VILJ75,0
01BLO15,11/03/22,25.0,MRSZI046,0
067228,16/03/22,1.0,MRSZI046,0
03LA10126400,16/03/22,3.0,RODH66,6
01ARM1543,18/03/22,7.0,MRS2043,0
03K30020,18/03/22,36.0,MRSZI046,0
04HSO11332,18/03/22,2.06,MRS2043,0
04HBISL3,18/03/22,6.0,MRSZI046,0
04HCR,18/03/22,8.0,MRSZI046,0
04HPER,18/03/22,8.0,MRSZI046,0
04MANTUB,18/03/22,12.0,VILJ75,0
06CLAP2,18/03/22,10.0,VILJ75,0
05CODPVC445,19/03/22,1.0,MRSZI046,0
05TUBPVCN4,19/03/22,6.0,MRSZI046,0
06CLA212,23/03/22,6.0,CAC8710,0
01VAR38,23/03/22,1.0,MRSZI046,0
01VAR38,24/03/22,2.0,MRSZI046,0
05VALPVCER112,24/03/22,1.0,MRSZI046,0
04HSI2178,24/03/22,5.0,MRSZI046,0
03SOL316114,28/03/22,7.4,HEML77,1
03TC3031,28/03/22,1.0,HEML77,1
03VRED34,28/03/22,13.8,HEML77,1
06CLA112,30/03/22,1.0,MRSZI046,0
03M22518,30/03/22,3.8,MRS2043,0
03101AL18,01/04/22,11.1,MRSZI046,0
03103TS18,01/04/22,8.4,MRSZI046,0
03121CH20,01/04/22,18.0,MRSZI046,0
03122ES18,01/04/22,7.6,MRSZI046,0
03124GVC18,01/04/22,4.2,MRSZI046,0
03PC10018,01/04/22,17.4,MRSZI046,0
03SOL181,01/04/22,4.0,MRSZI046,0
03SOL1812,01/04/22,6.0,MRSZI046,0
03TM1812,01/04/22,28.6,MRSZI046,0
03VCAR12,01/04/22,7.7,MRSZI046,0
04FLBAR,01/04/22,8.0,MRSZI046,0
04HCR,01/04/22,10.0,MRSZI046,0
04HPER,01/04/22,10.0,MRSZI046,0
04MEDCV,01/04/22,10.0,MRSZI046,0
GTRAS,01/04/22,1.0,MRSZI046,0
03R400C20,01/04/22,11.8,MRS2043,0
03TM181,01/04/22,8.8,MRS2043,0
01ARE,04/04/22,0.5,MRS2043,0
08CONCO114,04/04/22,2.0,MAR03,1
08TUBC114PD,04/04/22,1.0,MAR03,1
03ANG3162,05/04/22,35.0,MRS2043,0
06PIJ8112,06/04/22,200.0,MRSZI046,0
06MED12,06/04/22,1.0,MRS2043,0
01TAR,07/04/22,8.0,ZI0003,0
03PP30018,07/04/22,14.0,OEMC74,0
03SOL316112,08/04/22,17.0,CACX66,0
04HRG,08/04/22,2.0,CACX66,0
05VAL12,11/04/22,1.0,MRS2043,0
03TM183,12/04/22,14.4,MRSZI046,0
01CEMCAZ50,13/04/22,3.0,MRS2043,0
05E308,19/04/22,5.0,RUTR7,0
04HSO1818,23/04/22,5.0,RODH66,6
06PIJ10112,23/04/22,500.0,MRS2043,0
01ARM1543,23/04/22,2.0,MRS2043,0
06CLASC34,25/04/22,0.84,MRS2043,0
02CINJ,26/04/22,1.0,MRS2043,0
01BAB1030,29/04/22,1.0,HEBJ750,0
0848133,29/04/22,10.0,MRSZI0047,0
087595,29/04/22,10.0,MRSZI0047,0
08APASA,29/04/22,10.0,MRSZI0047,0
03103TS18,30/04/22,8.4,MRS2043,0
03127TDC18,30/04/22,11.2,MRS2043,0
01ARM124,03/05/22,10.0,MRS2043,0
01MALSOL10,03/05/22,7.5,MRS2043,0
08CAJCHR,05/05/22,10.0,MRSZI0096,0
01CEMCAZ50,06/05/22,1.0,MRS2043,0
01VAR112,07/05/22,1.0,MRSZI046,0
03PR10018,07/05/22,17.6,MRS2043,0
01VAR38,12/05/22,1.0,MRSZI0025,0
01EST1520,13/05/22,29.2,MRS2043,0
06ESPA34,16/05/22,1.0,MRS2043,0
08RON34,16/05/22,2.0,MRS2043,0
08TUER34,16/05/22,2.0,MRS2043,0
03CABG,18/05/22,35.0,MAAG76,1
03VRED14,19/05/22,14.0,MOSTFETS,0
03PC10018,20/05/22,272.6,MRS2043,0
03PERC050,20/05/22,5.6,MRS2043,0
04CUEF12,21/05/22,20.0,MRS2043,0
05CODPVC645,25/05/22,6.0,RODH66,6
03TM181,25/05/22,2.2,MRSZI046,0
03LAMGT366,26/05/22,2.0,MRS2043,0
05EXXTGT,26/05/22,1.0,MRS2043,0
01ALREC,31/05/22,20.0,MRSZI046,0
03127TDC18,02/06/22,10.8,COGF68,1
03LN31018,02/06/22,1.0,MRS2043,0
01ARECARR,03/06/22,2.0,MRSZI046,0
01CCOMB34,03/06/22,2.0,MRSZI046,0
01EST1520,04/06/22,9.8,MRS2043,0
01SON20,04/06/22,4.0,MRS2043,0
01ES,06/06/22,1.0,MRSZI046,0
03103TS20,06/06/22,6.4,MRS2043,0
03K30020,06/06/22,2.0,MRS2043,0
03LN31018,06/06/22,1.0,MRS2043,0
03M22520,06/06/22,5.8,MRS2043,0
03PP10020,06/06/22,12.4,MRS2043,0
01ARM1543,07/06/22,2.0,MRS2043,0
06TAQ516,09/06/22,12.0,MRS2043,0
04CHPAV,10/06/22,1.0,MRS2043,0
04HTAQ14,11/06/22,10.0,MRS2043,0
05AO2,11/06/22,4.0,MRS2043,0
06PIJ8112,11/06/22,10.0,MRS2043,0
01ARM1530,11/06/22,3.0,MRSZI046,0
03TAB33,13/06/22,4.0,MRS2043,0
01BLO10,13/06/22,100.0,MRS2043,0
03P10018,14/06/22,16.0,MRSZI046,0
01ARM124,14/06/22,1.0,MRS2043,0
01SON15,14/06/22,1.0,MRS2043,0
05TINRTT1100,17/06/22,1.0,MRS2043,0
03TC30114,18/06/22,1.5,MRSZI046,0
03TM18112,20/06/22,21.0,MRS2043,0
05CODPVCH3490,23/06/22,3.0,MRS2043,0
05COPPVCH34,23/06/22,3.0,MRS2043,0
05PEGAD120,23/06/22,1.0,MRS2043,0
05TEEPVCH34,23/06/22,2.0,MRS2043,0
05TUBPVCHA34,23/06/22,4.0,MRS2043,0
04HBISTU12,23/06/22,15.0,MRS650,0
05CODC3490CX,23/06/22,2.0,OCP100,3
05CODCP9034,23/06/22,2.0,OCP100,3
03122ES18,23/06/22,3.8,MRSZI046,0
060025,23/06/22,1.0,MRS2043,0
06BOQUILCH,23/06/22,3.0,MRS2043,0
06MANAS3,24/06/22,7.0,MRS2043,0
03k30018,24/06/22,16.0,MRSZI046,0
04CERRSEGINX,28/06/22,1.0,MRS2043,0
03LA10126300,01/07/22,2.0,COGF68,1
04HPPB141,01/07/22,100.0,COGF68,1
0614240,01/07/22,1.0,COGF68,1
06PES300T,01/07/22,1.0,COGF68,1
06TAQA383,01/07/22,4.0,COGF68,1
01CEMCAZ50,02/07/22,175.0,GOMF64,3
03RIEL18,02/07/22,14.8,MRS2043,0
04HCR16,02/07/22,2.0,MRS2043,0
08POL1234,02/07/22,200.0,MRS2043,0
0847289,07/07/22,2.0,MRS2043,0
03POL88,11/07/22,43.2,MRS2043,0
06RODRUG,11/07/22,2.0,MRS2043,0
01BLO10,12/07/22,40.0,ZAOC7,0
02CINJ,12/07/22,1.0,MRS2043,0
02COMP12,12/07/22,1.0,MRS2043,0
02PANN2,12/07/22,1.0,MRS2043,0
05TINT750,13/07/22,1.0,MRS2043,0
01SON20,14/07/22,3.0,MRSZI046,0
01ARM204,16/07/22,4.0,ZUM74,1
01CEMCAZ50,16/07/22,2.0,ZUM74,1
03PTR11210,16/07/22,130.8,ZUM74,1
03PTR11214,16/07/22,104.0,ZUM74,1
04HSI2178,16/07/22,2.0,ZUM74,1
01CEMCAZ50,16/07/22,4.0,ZUM74,1
03SOL141211,16/07/22,3.8,ZUM74,1
03VCUA38,16/07/22,4.4,ZUM74,1
05VALPVCER12,19/07/22,3.0,MRS2043,0
01TAR,21/07/22,6.0,MRS2043,0
08POL1234,21/07/22,30.0,MRS2043,0
03P10018,22/07/22,28.0,MRSZI046,0
08ROS225,25/07/22,4.0,MRSZI046,0
05CONP34,26/07/22,1.0,CACX9110,0
03PERC050,26/07/22,5.6,EAMF78,1
03LPCR723,26/07/22,1.0,MRSZI046,0
03LG416,28/07/22,7.0,FHR18,0
03SOL14112,28/07/22,24.0,FHR18,0
03SOL14114,28/07/22,30.6,FHR18,0
04HDCM14,28/07/22,2.0,FHR18,0
04HDDC7,28/07/22,5.0,FHR18,0
04HSI2110,28/07/22,5.0,FHR18,0
03122ES20,30/07/22,2.9,MRSZI046,0
03PR10020,30/07/22,6.4,MRS2043,0
06MP61,01/08/22,45.0,MRE70,1
0647665,02/08/22,1.0,SARR560,0
06IMPTR19,04/08/22,2.0,MRS2043,0
01CAL,06/08/22,5.0,MRS2043,0
01CEMCAZ50,08/08/22,1.0,MRSZI046,0
04HSI2178,09/08/22,5.0,MRSZI046,0
03PC12518,09/08/22,7.2,MRS2043,0
03PC12520,09/08/22,11.2,MRS2043,0
03PERC050,10/08/22,2.8,MRSZI046,0
05COFLEXWCC,10/08/22,1.0,MRS2043,0
05CONTD,11/08/22,1.0,MRS2043,0
03TAB3Z,11/08/22,6.2,MRSZI046,0
04HDCM14,11/08/22,5.0,MRSZI046,0
03PP40018,13/08/22,17.6,MRSZI046,0
05TUBGALV522,15/08/22,0.5,MRS2043,0
01CAS651,16/08/22,467.0,MRSZI0025,0
03SOLP12,16/08/22,34.2,MRSZI046,0
06CLA8,20/08/22,4.0,MRS2043,0
06CLAC212,20/08/22,2.0,MRS2043,0
0611987,22/08/22,1.0,MRS2043,0
08POL12,25/08/22,100.0,MRS2043,0
03127TDC18,26/08/22,11.2,MRS2043,0
03131MOS20,26/08/22,8.0,MRS2043,0
01BLO12,26/08/22,500.0,MRSZI046,0
04HHROS,30/08/22,100.0,MRSZI046,0
03TC30114,30/08/22,4.0,LOMM64,1
01ALREC,01/09/22,6.0,MRSZI046,0
01ARE,01/09/22,1.0,MRSZI046,0
01ARM124,01/09/22,8.0,MRSZI046,0
01BLO12,01/09/22,400.0,MRSZI046,0
01CAL,01/09/22,1.0,MRSZI046,0
01CEMCAZ50,01/09/22,10.0,MRSZI046,0
01COMB34,01/09/22,2.0,MRSZI046,0
06CLA212,01/09/22,1.0,MRSZI046,0
03TAB33,02/09/22,124.0,EALS741,0
01CAS111,02/09/22,10.0,MRS2043,0
08POL12,05/09/22,15.0,MRS2043,0
01CBCO25F,06/09/22,8.0,MRS2043,0
05TUBPVCN4,06/09/22,12.0,MRS2043,0
01ES,06/09/22,1.0,MRSZI046,0
01BAB1030,09/09/22,234.0,MRS2043,0
03TAB36,09/09/22,12.4,MRSZI046,0
01CEMCAZ50,12/09/22,1.0,MOCR88,0
01LADRIDLL,12/09/22,10.0,MRSZI046,0
01CAS122,13/09/22,1.0,MRSZI046,0
01ARM204,17/09/22,12.0,MRSZI0627,0
06CODP12,19/09/22,18.0,MRS2043,0
01ARM204,20/09/22,2.0,MRS2043,0
03VCUA38,20/09/22,4.4,MRSZI046,0
03PTR4214,20/09/22,27.2,MRS2043,0
06MAG150,21/09/22,45.0,MRS2043,0
05COPCP34,23/09/22,4.0,MRS2043,0
05TEECPVC34,23/09/22,1.0,MRS2043,0
05TUBCPVC34,23/09/22,12.2,MRS2043,0
01CEMCAZ50,23/09/22,3.0,MRS2043,0
01VAR38,23/09/22,20.0,MRSZI0096,0
03POL46,24/09/22,20.0,MRSZI046,0
03126CHC18,29/09/22,20.8,MRS2043,0
03PR10020,29/09/22,3.2,MRS2043,0
06CLAC2,30/09/22,20.0,MRSZI046,0
04CAZ114,01/10/22,25.0,MRS2043,0
01CEMCAZ50,03/10/22,10.0,MRSZI046,0
01ARCRI,03/10/22,2.0,MRSZI046,0
01CEMCAZ50,04/10/22,20.0,MRS2043,0
04HRGCC3,06/10/22,4.0,MRS2043,0
08CENC1,06/10/22,1.0,MRS2043,0
08PASQ30,06/10/22,1.0,MRS2043,0
01BLO15,07/10/22,10.0,MRS2043,0
03PC10018,07/10/22,5.8,MRSZI046,0
03PTR114,07/10/22,8.4,MRSZI046,0
01COMB34,08/10/22,2.0,MRSZI046,0
03TAB33,10/10/22,12.2,MRSZI031,0
03127TDC18,14/10/22,33.6,MRSZI046,0
03SOL14110,15/10/22,8.4,GOVJ87,0
03K20018,15/10/22,24.4,MRSZI0025,0
06PESC,17/10/22,2.0,MRS2043,0
03LG41026,18/10/22,2.0,CAZJ67,3
05COFVPF12,18/10/22,1.0,MRS2043,0
04HBL3R,19/10/22,3.0,MRSZI046,0
06PEC1,19/10/22,1.0,MRSZI046,0
04HSI2176,19/10/22,5.0,MRSZI046,0
05TUBGALV51126,21/10/22,3.0,MRS2043,0
01CEMB,21/10/22,2.0,MRSZI046,0
03PP30018,22/10/22,14.0,MRS2043,0
03LA10126400,22/10/22,1.0,MRS2043,0
01BAB1030,24/10/22,260.0,MRS2043,0
01EST1520,26/10/22,23.0,MRSZI046,0
03LN31018,26/10/22,1.0,MRS2043,0
04PAS4,27/10/22,2.0,MRS2043,0
05TEEPVC4,31/10/22,5.0,MRS2043,0
03LG31026,31/10/22,2.0,MRS2043,0
01BLO10,31/10/22,300.0,MRSZI046,0
05RODCPG3,31/10/22,2.0,MRS2043,0
05VALPVCER34,02/11/22,1.0,RONM83,0
03126CHC18,02/11/22,10.4,MRSZI046,0
03PR40018,02/11/22,15.8,MRSZI0025,0
01CEMCAZ50,02/11/22,20.0,MRSZI046,0
05TUBPVCN3,02/11/22,6.0,MRS2043,0
05TUBPL12,04/11/22,4.0,MRSZI046,0
05PEGF150,04/11/22,3.0,MRS2043,0
05CODPVC390,07/11/22,1.0,MRS2043,0
05TUBPVCN3,07/11/22,6.0,MRS2043,0
05ADAPHC12,07/11/22,10.0,TOMV77,0
05ADAPMC12,07/11/22,10.0,TOMV77,0
05TEECPVCC12,07/11/22,10.0,TOMV77,0
05TUBCPV12,07/11/22,18.3,TOMV77,0
01CEMCAZ50,08/11/22,1.0,MRSZI046,0
05TUBPVCHA12,09/11/22,0.5,MRS2043,0
03TC3031,10/11/22,0.5,MRS2043,0
08CODCP34,12/11/22,15.0,MRS2043,0
06ALAG16,15/11/22,1.0,MRS2043,0
03ANG18112,15/11/22,11.8,FETS44HOTEL,0
03PC12518,15/11/22,7.2,FETS44HOTEL,0
03TC301,15/11/22,2.0,FETS44HOTEL,0
03VCAR12,15/11/22,15.4,FETS44HOTEL,0
04BISA34,15/11/22,2.0,FETS44HOTEL,0
04FOR,15/11/22,3.35,FETS44HOTEL,0
04HDISC,15/11/22,4.0,FETS44HOTEL,0
04HSI2178,15/11/22,1.0,FETS44HOTEL,0
04PAS4,15/11/22,1.0,FETS44HOTEL,0
01VAR112,16/11/22,6.0,MRS2043,0
03101AL20,17/11/22,11.2,MRS2043,0
03121CH20,17/11/22,6.0,MRS2043,0
04HBL3R,17/11/22,9.0,MRS2043,0
01BLO15,19/11/22,400.0,MRS2043,0
03ANG1834,22/11/22,2.8,MRS2043,0
03VCUA12,22/11/22,3.5,MRS2043,0
03PP30020,22/11/22,5.3,MRSZI046,0
01ARM1543,23/11/22,1.0,MRS2043,0
01VAR112,23/11/22,55.0,MRS2043,0
06TALAHAB,25/11/22,2.0,COLM82,0
01VAR34,25/11/22,4.0,MEVJ54,0
06COP1138,25/11/22,14.0,MRSZI41,0
06TAPPP2,25/11/22,4.0,MRSZI41,0
03PTR3314,28/11/22,53.2,MRS2043,0
0645480,29/11/22,2.0,MRS2043,0
0545046,30/11/22,2.0,MRS2043,0
05LLAPJ12,30/11/22,2.0,MRS2043,0
04HPPB141,01/12/22,100.0,MRSZI0025,0
01CAL,01/12/22,1.0,MRSZI00157,0
03TAB3101,01/12/22,81.6,GOGM97,0
01TAR,01/12/22,1.0,MRS2043,0
03PP15018,02/12/22,24.0,MRS2043,0
03PR10020,02/12/22,3.2,MRSZI046,0
03PR12520,02/12/22,4.2,MRSZI046,0
04HCGD,02/12/22,1.0,MRSZI046,0
01CEMBIG,05/12/22,1.0,MAGR3308,0
01CEMBIG,05/12/22,1.0,MAGR3308,0
01ARM124,07/12/22,3.0,MRSZI046,0
08CAB8,08/12/22,100.0,AALA45,0
01CEMCAZ50,14/12/22,1.0,COLM82,0
01COMB34,16/12/22,8.0,MRS2043,0
01VAR38,16/12/22,2.0,MRS2043,0
03LG41018,19/12/22,1.0,MRS2043,0
04L470IB,19/12/22,1.0,MRS2043,0
01ARM538,20/12/22,10.0,MRSZI046,0
03PP30020,21/12/22,10.6,MRSZI0096,0
01CEMCAZ50,23/12/22,1.0,MRSZI046,0
05COPGALV34,23/12/22,1.0,MRS2043,0
05TUBPVCN4,23/12/22,3.0,MRS2043,0
06REDG120,23/12/22,2.0,MRS2043,0
04B105,26/12/22,1.0,MRS2043,0
04HPPB14112,27/12/22,100.0,MRS2043,0
05CONPH12,27/12/22,2.0,MRSZI046,0
05DETIA,27/12/22,1.0,MRS2043,0
05NIPGCAM3812,27/12/22,2.0,MRS2043,0
04PINACANJ3,28/12/22,46.0,MRS2043,0
01VAR112,29/12/22,8.0,MRSZI046,0
01VAR38,31/12/22,10.0,MRS2043,0
01VAR112,31/12/22,7.0,MRSZI046,0
03POL1010,05/01/23,325.0,MRS2043,0
01ARM1543,06/01/23,5.0,MRS2043,0
01ARM1543,06/01/23,25.0,MRS2043,0
0611752,07/01/23,1.0,MRS2043,0
01ARM1538,09/01/23,5.0,MRSZI046,0
0620576,09/01/23,1.0,MRS2043,0
04HPPB141,10/01/23,50.0,MRS2043,0
01ARM1543,10/01/23,1.0,MRSZI046,0
01CEMMCA50,12/01/23,12.0,MRS2043,0
01TB,12/01/23,2.0,MRSZI046,0
01YEM,24/01/23,1.0,MRSZI046,0
03PR40018,13/01/23,15.8,MRSZI046,0
03PR10018,13/01/23,26.4,MRS650,0
01CEMMCA50,13/01/23,1.0,MRS2043,0
06CLA3,14/01/23,3.0,MRS2043,0
04HSI2178,17/01/23,4.98,MRS2043,0
03TC3031,31/01/23,60.0,PUBGEN,0
04DISCAU778,31/01/23,50.0,PUBGEN,0
04HSI2176,20/01/23,5.0,CERE89,1
05TUBPVCHA34,20/01/23,2.0,MRSZI046,0
01BLO20,21/01/23,100.0,OESM970_GRANEL,0
05ADAPMH34,23/01/23,2.0,MRS2043,0
04FOR3,23/01/23,14.0,MOSTMAT,0
02CAN24,23/01/23,8.0,SFE11,1
