Claart,Fecfac,Cant,Clacli,Clatipcli
01CEMCAZ50,10/05/23,20.0,MRS4066,0
GTRAS,10/05/23,1.0,MRS4066,0
01CEMBIG,10/05/23,2.0,MRS409,9
01ROB15,10/05/23,67.0,MRSZI19,0
03ANG181,10/05/23,7.4,IME150,0
04HDCM14,10/05/23,1.0,IME150,0
01EST1525,11/05/23,42.0,GOMF64,3
01VAR38,11/05/23,24.0,GOMF64,3
01ALREC,11/05/23,30.0,GOMF64,3
01BLO15,11/05/23,70.0,GOMF64,3
01CEMCAZ50,11/05/23,10.0,GOMF64,3
01ARM123,11/05/23,17.0,MRS10031,0
01ARM204,11/05/23,5.0,MRS10031,0
01CEMCAZ50,18/05/23,10.0,MRSZI110,0
01ALREC,12/05/23,20.0,TOR2008,0
01ARM1538,12/05/23,10.0,TOR2008,0
01CEMCAZ50,12/05/23,20.0,TOR2008,0
01VAR38,12/05/23,30.0,TOR2008,0
01CEMBIG,12/05/23,4.0,MRS4093,0
0310T15,12/05/23,1.0,MRSZI0042,0
06CLA212,12/05/23,25.0,MRS7062,0
06CLA4,12/05/23,3.0,MRS7062,0
03101AL18,13/05/23,14.8,VIAJ871,0
03103TS18,13/05/23,16.8,VIAJ871,0
03121CH18,13/05/23,48.0,VIAJ871,0
03123AR18,13/05/23,17.2,VIAJ871,0
03124GVC18,13/05/23,8.4,VIAJ871,0
03127TDC18,13/05/23,44.8,VIAJ871,0
03ANG181,13/05/23,22.2,VIAJ871,0
03ANG18114,13/05/23,28.8,VIAJ871,0
03K15018,13/05/23,22.4,VIAJ871,0
03M22518,13/05/23,45.6,VIAJ871,0
03PERC050,13/05/23,5.6,VIAJ871,0
03PR22518,13/05/23,17.2,VIAJ871,0
04HCR,13/05/23,16.0,VIAJ871,0
04HSI2176,13/05/23,5.0,VIAJ871,0
04MANTUB,13/05/23,8.0,VIAJ871,0
06PINESMBCO,13/05/23,2.0,VIAJ871,0
06T501,13/05/23,5.0,VIAJ871,0
0617351,13/05/23,1.0,IME150,0
0617421,13/05/23,2.0,IME150,0
0620402,13/05/23,1.0,IME150,0
0624220,13/05/23,1.0,IME150,0
06LLAPLO,13/05/23,1.0,IME150,0
01CEMCAZ50,13/05/23,20.0,TOR2008,0
01CEMCAZ50,15/05/23,10.0,MRSZI181,0
01ALAM,16/05/23,20.0,GOMF64,3
01BLO15,16/05/23,100.0,GOMF64,3
01CEMCAZ50,16/05/23,30.0,GOMF64,3
01ALREC,16/05/23,50.0,VIAJ871,0
0611582,16/05/23,1.0,VIAJ871,0
01CAS111,16/05/23,150.0,VIAJ871,0
06PL4,16/05/23,20.0,VIAJ871,0
01CEMCAZ50,16/05/23,10.0,MRS4066,0
01CEMCAZ50,16/05/23,5.0,MRSZI110,0
01CEMBIG,16/05/23,2.0,MRS409,9
01ARM1538,16/05/23,10.0,TOR2008,0
01BLO15,16/05/23,600.0,TOR2008,0
01CEMCAZ50,16/05/23,50.0,TOR2008,0
01CEMCAZ50,16/05/23,5.0,MRSZI110,0
01ARM1538,16/05/23,10.0,MRSZI116,0
01BLO15,16/05/23,600.0,MRSZI116,0
01CAL,16/05/23,4.0,MRSZI116,0
01BLO20,16/05/23,225.0,CARR91,0
GTRAS,16/05/23,1.0,CARR91,0
01BLO15,16/05/23,600.0,TOR2008,0
06MASHUL,17/05/23,1.0,VIAJ871,0
06PIJ83,17/05/23,100.0,VIAJ871,0
0649168,17/05/23,2.0,VIAJ871,0
0649282,17/05/23,1.0,VIAJ871,0
0649283,17/05/23,2.0,VIAJ871,0
06BRC144,17/05/23,1.0,VIAJ871,0
06BRC146,17/05/23,1.0,VIAJ871,0
06BRF516,17/05/23,1.0,VIAJ871,0
03k30018,17/05/23,16.0,VIAJ871,0
03PP15018,17/05/23,19.2,VIAJ871,0
03TAB33,17/05/23,12.4,VIAJ871,0
04HTAQ14,17/05/23,100.0,VIAJ871,0
05ASRED,17/05/23,2.0,VIAJ871,0
05CONTD,17/05/23,2.0,VIAJ871,0
03122ES18,17/05/23,15.2,VIAJ871,0
05JUEACB,17/05/23,2.0,VIAJ871,0
05LJBC,17/05/23,2.0,VIAJ871,0
05TPCBAGAZ,17/05/23,2.0,VIAJ871,0
05TZBCBAGAZ,17/05/23,2.0,VIAJ871,0
0611585,17/05/23,2.0,VIAJ871,0
0614242,17/05/23,1.0,VIAJ871,0
0647184,17/05/23,1.0,VIAJ871,0
0612130,17/05/23,1.0,VIAJ871,0
01ALREC,17/05/23,5.0,MRSZI116,0
01VAR38,17/05/23,15.0,MRS7062,0
01VAR38,17/05/23,10.0,MRS7062,0
01VAR38,17/05/23,122.0,MRS7062,0
06FLEXC7,17/05/23,1.0,VIAJ871,0
06FLEXC9,17/05/23,2.0,VIAJ871,0
01CEMCAZ50,17/05/23,5.0,MRS6157,0
0618301,17/05/23,1.0,TOR2008,0
08POL1234,17/05/23,100.0,TOR2008,0
04HBISL3,17/05/23,12.0,VIAJ871,0
0623393,17/05/23,2.0,VIAJ871,0
06BRIC4,17/05/23,2.0,VIAJ871,0
04HPAL,17/05/23,2.0,TOR2008,0
0614447,18/05/23,1.0,VIAJ871,0
0617550,18/05/23,1.0,VIAJ871,0
0622230,18/05/23,1.0,VIAJ871,0
0649167,18/05/23,2.0,VIAJ871,0
0657037,18/05/23,1.0,VIAJ871,0
06CUÑ,18/05/23,1.0,VIAJ871,0
05JALAAGUA,18/05/23,1.0,VIAJ871,0
06ESCJ22,18/05/23,1.0,VIAJ871,0
06PES300A,18/05/23,4.0,VIAJ871,0
01CAL,18/05/23,5.0,MRS6157,0
05CODPVC290,18/05/23,2.0,GOMF64,3
05CODPVC390,18/05/23,4.0,GOMF64,3
05COPPVC23,18/05/23,2.0,GOMF64,3
05COPPVC3,18/05/23,4.0,GOMF64,3
05TUBPVCN2,18/05/23,6.0,GOMF64,3
08CAJCHR,18/05/23,5.0,GOMF64,3
01CEMCAZ50,18/05/23,20.0,MRSZI0622,0
08CAB12,19/05/23,56.25,MRS7062,0
01ALREC,19/05/23,20.0,GOMF64,3
01VAR38,19/05/23,43.0,GOMF64,3
01CEMCAZ50,19/05/23,5.0,MRSZI181,0
01CEMCAZ50,19/05/23,5.0,MRSZI181,0
01BLO15,19/05/23,500.0,SDH96,1
01BLO15,19/05/23,100.0,SDH96,1
01CEMBIG,19/05/23,4.0,MRS4093,0
01CEMCAZ50,19/05/23,10.0,MRS6157,0
01CEMCAZ50,20/05/23,17.0,MRS7062,0
01CEMCAZ50,20/05/23,25.0,MRS7062,0
01CEMCAZ50,20/05/23,71.0,MRS7062,0
05TUBPL12,22/05/23,1.0,TOR2008,0
05TUBPVCN3,22/05/23,6.0,TOR2008,0
01ALREC,22/05/23,15.0,TOR2008,0
01BLO15,22/05/23,600.0,TOR2008,0
01CEMCAZ50,22/05/23,20.0,TOR2008,0
01VAR38,22/05/23,15.0,TOR2008,0
01CEMBIG,22/05/23,2.0,MRSZI165,0
03TURE304,22/05/23,2.0,CERE89,1
01ARE,22/05/23,3.0,MRSZI0655,0
01CAL,22/05/23,10.0,MRSZI0655,0
01ARE,22/05/23,4.0,MRSZI0655,0
01CEMCAZ50,23/05/23,10.0,SDH96,1
01CAS661,23/05/23,100.0,SDH96,1
01VAR38,23/05/23,5.0,SDH96,1
01CEMBIG,23/05/23,2.0,MRS409,9
01ARM1538,24/05/23,10.0,MRSZI116,0
01CEMCAZ50,24/05/23,10.0,MRSZI116,0
01COMB34,24/05/23,6.0,MRSZI116,0
01CAL,24/05/23,25.0,MRS4093,0
06POSTV6,24/05/23,325.0,MOAJ70,0
01CAL,24/05/23,15.0,MRS4093,0
01CEMCAZ50,25/05/23,20.0,MRSZI110,0
01CEMCAZ50,30/05/23,10.0,MRSZI0622,0
01CEMCAZ50,30/05/23,10.0,MRS6157,0
01BLO15,30/05/23,600.0,MRSZI116,0
01CEMCAZ50,30/05/23,10.0,MRSZI116,0
01CEMCAZ50,25/05/23,20.0,MRSZI110,0
01ALREC,25/05/23,30.0,SDH96,1
01ARM1538,25/05/23,30.0,SDH96,1
01BLO15,25/05/23,175.0,SDH96,1
01BLO15,25/05/23,600.0,TOR2008,0
01CEMCAZ50,25/05/23,20.0,TOR2008,0
06CLA212,25/05/23,5.0,TOR2008,0
06CLAC212,25/05/23,3.0,TOR2008,0
01ALREC,25/05/23,10.0,MRSZI116,0
01BLO15,25/05/23,600.0,MRSZI116,0
01CEMCAZ50,26/05/23,20.0,MRSZI181,0
01CEMCAZ50,26/05/23,20.0,MRSZI181,0
01CEMBIG,26/05/23,2.0,MRS4093,0
01CEMBIG,29/05/23,4.0,MRS4093,0
01CEMBIG,29/05/23,2.0,MRS409,9
01CAL,30/05/23,5.0,MRSZI116,0
01VAR38,30/05/23,20.0,MRSZI116,0
01ALREC,30/05/23,56.0,TOR2008,0
06CLA212,30/05/23,66.0,TOR2008,0
06CLAC212,30/05/23,10.0,TOR2008,0
01ALAM,30/05/23,50.0,TOR2008,0
01BLO15,30/05/23,200.0,TOR2008,0
01CEMCAZ50,30/05/23,30.0,TOR2008,0
01VAR38,30/05/23,20.0,TOR2008,0
01CAL,30/05/23,15.0,MRSZI0655,0
01BLO15,31/05/23,220.0,SDH96,1
01BLO15,31/05/23,350.0,CARR91,0
GTRAS,31/05/23,1.0,CARR91,0
01ARM1538,31/05/23,8.0,MRSZI116,0
01BLO15,31/05/23,600.0,MRSZI116,0
01CEMCAZ50,31/05/23,15.0,MRSZI116,0
01CAS661,31/05/23,48.0,SDH96,1
01COMB34,02/06/23,3.0,MRSZI116,0
01CEMCAZ50,03/06/23,10.0,MRSZI0622,0
01CEMBIG,05/06/23,2.0,MRSZI168,0
01CEMBIG,05/06/23,4.0,MRS4093,0
01CEMBIG,05/06/23,2.0,MRS409,9
01VAR38,05/06/23,10.0,TOR2008,0
01ARM1538,05/06/23,5.0,TOR2008,0
01VAR38,05/06/23,10.0,TOR2008,0
01CAL,06/06/23,1.0,MRS7062,0
01BLO15,08/06/23,1200.0,MRSZI874,0
GTRAS,08/06/23,1.0,MRSZI874,0
01CAL,06/06/23,2.0,MRS7062,0
01CAL,06/06/23,10.0,MRS7062,0
01CEMCAZ50,06/06/23,20.0,MRS7062,0
01CAL,06/06/23,1.0,MRS7062,0
06PL4,06/06/23,53.8,TOR2008,0
01ROB15,07/06/23,67.0,MRSZI19,0
01ARM1538,07/06/23,10.0,TOR2008,0
01VAR38,07/06/23,20.0,TOR2008,0
05TUBPVCN3,07/06/23,12.0,TOR2008,0
05TUBPVCN4,07/06/23,6.0,TOR2008,0
01CEMCAZ50,08/06/23,15.0,MRSZI147,0
01VAR38,08/06/23,9.0,MRSZI147,0
06CLA212,08/06/23,1.5,MRSZI147,0
08POL1234,08/06/23,10.0,MRSZI147,0
01BLO15,08/06/23,6.0,MRSZI147,0
01VAR38,08/06/23,1.0,MRSZI147,0
06CLA212,08/06/23,0.5,MRSZI147,0
08CAJO4R,08/06/23,2.0,MRSZI147,0
01ALREC,08/06/23,2.0,MRSZI147,0
GTRAS,08/06/23,1.0,MRSZI147,0
01ARM204,08/06/23,3.0,MRSZI147,0
01BLO15,08/06/23,4.0,MRSZI147,0
01ALREC,08/06/23,1.0,MRSZI147,0
01ARM204,08/06/23,2.0,MRSZI147,0
01BLO15,08/06/23,25.0,MRSZI147,0
05COPPL1,08/06/23,8.0,MRSZI110,0
05COPPL1,08/06/23,2.0,MRSZI110,0
05TUBPL1,08/06/23,8.0,MRSZI110,0
01CEMBIG,08/06/23,2.0,MRS4093,0
01BLO15,09/06/23,600.0,MRSZI116,0
01CAL,09/06/23,4.0,MRSZI116,0
01CEMCAZ50,09/06/23,15.0,MRSZI116,0
0613292,09/06/23,1.0,MRSZI116,0
06VOLTAL,09/06/23,2.0,TOR2008,0
01CEMCAZ50,09/06/23,300.0,ASM17,0
01BLO15,09/06/23,500.0,TOR2008,0
01CEMCAZ50,10/06/23,50.0,MRS409,9
01CEMBIG,10/06/23,2.0,MRS409,9
01CEMCAZ50,10/06/23,20.0,TOR2008,0
01CEMBIG,12/06/23,2.0,MRSZI165,0
01CAS6625,12/06/23,100.0,ZASE89,0
01CAL,13/06/23,15.0,MRS7062,0
01CEMCAZ50,13/06/23,20.0,MRS7062,0
01VAR38,13/06/23,10.0,TOR2008,0
05CODPL4534,13/06/23,2.0,TOR2008,0
05CODPVC290,13/06/23,2.0,TOR2008,0
05COPL12,13/06/23,2.0,TOR2008,0
05COPL34,13/06/23,7.0,TOR2008,0
05REDPL3412,13/06/23,4.0,TOR2008,0
05TEEPL34,13/06/23,1.0,TOR2008,0
05TUBPL12,13/06/23,2.0,TOR2008,0
05TUBPL34,13/06/23,10.0,TOR2008,0
05TUBPVCN2,13/06/23,12.0,TOR2008,0
05TUBPVCN3,13/06/23,30.0,TOR2008,0
05TUBPVCN4,13/06/23,12.0,TOR2008,0
01CEMBIG,14/06/23,4.0,MRS4093,0
08ACOMAVT,13/06/23,2.0,TOR2008,0
08ACOMBI,13/06/23,2.0,TOR2008,0
08ACOMM114,13/06/23,2.0,TOR2008,0
08ACOMVC,13/06/23,2.0,TOR2008,0
08ACORED12,13/06/23,2.0,TOR2008,0
08CAB8,13/06/23,20.0,TOR2008,0
08CENC2,13/06/23,2.0,TOR2008,0
08CONC12,13/06/23,2.0,TOR2008,0
08PASQ30,13/06/23,2.0,TOR2008,0
08TUBA114,13/06/23,2.0,TOR2008,0
08TUBC12PD,13/06/23,2.0,TOR2008,0
01ALREC,14/06/23,20.0,MRSZI143,0
06CLA212,14/06/23,7.0,MRSZI143,0
06CLA4,14/06/23,2.0,MRSZI143,0
06CLAC212,14/06/23,1.0,MRSZI143,0
01CEMCAZ50,14/06/23,20.0,TOR2008,0
01VAR38,14/06/23,20.0,TOR2008,0
03PTR44C14,14/06/23,121.0,OISJ84,0
CORT,14/06/23,2.0,OISJ84,0
01ARM1538,14/06/23,10.0,TOR2008,0
01BLO15,14/06/23,600.0,TOR2008,0
03LP41024,14/06/23,3.0,MRS295,14
01CAL,15/06/23,40.0,MRS4093,0
01CAL,16/06/23,15.0,MRSZI0655,0
06MACI122,15/06/23,2.0,ZBI85,0
06MACI122,15/06/23,18.0,ZBI85,0
01CEMCAZ50,16/06/23,15.0,MRSZI173,0
01CAL,16/06/23,5.0,MRS6157,0
01CEMCAZ50,16/06/23,10.0,MRS6157,0
01CEMBIG,16/06/23,4.0,MRS4093,0
01VAR112,17/06/23,6.0,TOR2008,0
01VAR34,17/06/23,4.0,TOR2008,0
01CEMBIG,19/06/23,2.0,MRS409,9
01ROCBL,19/06/23,170.0,MRS1974,0
01VAR38,19/06/23,53.0,MRSZI143,0
08POL12,19/06/23,12.0,MRSZI143,0
01VAR38,19/06/23,32.0,MRSZI143,0
08POL12,19/06/23,88.0,MRSZI143,0
03LGP41026,20/06/23,3.0,MRSZI171,0
01CEMBIG,20/06/23,2.0,MRS379,9
05COPL12,20/06/23,12.0,TOR2008,0
05TUBPL12,20/06/23,6.0,TOR2008,0
08POL1234,20/06/23,100.0,TOR2008,0
01CEMCAZ50,20/06/23,30.0,TOR2008,0
01CAL,21/06/23,20.0,MRS7062,0
01CEMCAZ50,21/06/23,20.0,MRS7062,0
01ARM1538,21/06/23,6.0,MRSZI898,0
01EST1530,21/06/23,19.6,MRSZI898,0
01CEMBIG,22/06/23,2.0,MRS174,3
01ALREC,22/06/23,20.0,MRSZI898,0
01EST1520,22/06/23,14.8,MRSZI898,0
01BAB15,22/06/23,19.0,MRSZI898,0
05TUBCOL12,24/06/23,6.1,MRSZI898,0
08POL1234,24/06/23,100.0,MRSZI898,0
01CEMCAZ50,26/06/23,50.0,MRSZI110,0
01CEMAGR,26/06/23,7.53,MAAG76,1
03VIPR12612,26/06/23,546.0,TOR2008,0
03VIPR12612,26/06/23,546.0,TOR2008,0
03LN31014,26/06/23,4.0,MRSZI1215,0
03PP30018,26/06/23,56.0,MRSZI1215,0
03PC7518,27/06/23,21.0,MRSZI1215,0
01CEMBIG,27/06/23,2.0,MRS409,9
01CEMBIG,27/06/23,4.0,MRS379,9
01VAR112,27/06/23,14.0,TOR2008,0
01CAL,28/06/23,5.0,MRS7062,0
01CEMCAZ50,28/06/23,5.0,MRS7062,0
01ALREC,28/06/23,20.0,TOR2008,0
01CEMBIG,29/06/23,2.0,MRS4093,0
01CAL,30/06/23,5.0,MRS6157,0
01CEMCAZ50,30/06/23,10.0,MRS6157,0
01CEMAGR,30/06/23,25.17,MAAG76,1
01CEMCAZ50,03/07/23,10.0,MRSZI0017,0
01CEMBIG,03/07/23,2.0,MRS409,9
03ANG141,03/07/23,14.0,TOR2008,0
01CEMAGR,03/07/23,50.04,MAAG76,1
01CEMBIG,03/07/23,2.0,MRS4093,0
01CEMCAZ50,04/07/23,12.0,MRSZI0017,0
01ALREC,04/07/23,10.0,MRSZI143,0
01EST1520,04/07/23,32.0,MRSZI143,0
06CLA212,04/07/23,2.0,MRSZI143,0
01ALAM,04/07/23,28.0,MRSZI0622,0
01ALREC,04/07/23,8.0,MRSZI0622,0
01CEMCAZ50,04/07/23,10.0,MRSZI0622,0
01VAR38,04/07/23,46.0,MRSZI0622,0
08CAJCHR,04/07/23,4.0,MRSZI0622,0
08CAJO4R,04/07/23,6.0,MRSZI0622,0
08POL12,04/07/23,40.0,MRSZI0622,0
03TUBINOX3416,04/07/23,5.0,LOCA83,14
03TURE2,04/07/23,6.0,LOCA83,14
01CEMAGR,04/07/23,10.0,MECM600,9
01ROB12,04/07/23,617.0,PSP14,0
08BICCH10,04/07/23,15.0,MRSZI0622,0
01CEMCAZ50,05/07/23,3.0,MRSZI0017,0
01CEMBIG,05/07/23,2.0,MAAG76,1
01CEMCAZ50,05/07/23,27.0,MRS7062,0
01PAB,05/07/23,1.0,MRS7062,0
05PEGADO50,05/07/23,1.0,MRS7062,0
0603920010,05/07/23,1.0,MRS7062,0
06CLA212,05/07/23,0.18,MRS7062,0
01ALREC,05/07/23,25.0,TOR2008,0
01EST1515,05/07/23,100.0,TOR2008,0
01VAR112,05/07/23,12.0,TOR2008,0
01VAR38,05/07/23,50.0,TOR2008,0
01CEMAGR,06/07/23,50.29,MAAG76,1
01CEMBIG,06/07/23,4.0,MRS379,9
06CLA4,07/07/23,5.0,TOR2008,0
01CEMBIG,10/07/23,2.0,MRS409,9
01CEMBIG,10/07/23,2.0,MRS4093,0
03LAM12A,10/07/23,1.0,MRSZI186,0
01CEMCAZ50,11/07/23,5.0,MRSZI198,0
01ARM538,11/07/23,6.0,MRSZI898,0
01EST1520,11/07/23,43.2,MRSZI898,0
06CLAC212,11/07/23,2.0,MRSZI898,0
01BAB15,11/07/23,19.0,MRSZI898,0
01CEMCAZ50,11/07/23,40.0,MRSZI157,0
01EST123,11/07/23,20.0,MRSZI157,0
08CAJO4R,11/07/23,10.0,MRSZI157,0
08POL12,11/07/23,50.0,MRSZI157,0
01CEMAGR,11/07/23,50.0,MAAG76,1
01BAB1030,11/07/23,620.0,TOR2008,0
01ALREC,11/07/23,10.0,TOR2008,0
01ALREC,12/07/23,5.0,TOR2008,0
01VAR38,12/07/23,15.0,TOR2008,0
06CINAIS6018,12/07/23,1.0,TOR2008,0
06CODP3,12/07/23,12.0,TOR2008,0
08CAJO4R,12/07/23,11.0,TOR2008,0
01BAB1030,13/07/23,60.0,TOR2008,0
01ALREC,13/07/23,2.0,TOR2008,0
06CODP3,13/07/23,5.0,TOR2008,0
01CEMBIG,14/07/23,2.0,MRSZI195,0
01CEMAGR,14/07/23,50.62,MAAG76,1
01CEMBIG,14/07/23,2.0,MRS409,9
01CEMCAZ50,14/07/23,50.0,MRS409,9
01CEMBIG,14/07/23,2.0,MRS4093,0
05TUBCOL12,15/07/23,6.1,MRSZI898,0
05TUBPL12,15/07/23,1.0,MRSZI898,0
05TUBPL34,15/07/23,2.0,MRSZI898,0
05TUBPVCN3,15/07/23,12.0,MRSZI898,0
0613289,15/07/23,1.0,MRSZI898,0
06CLA212,15/07/23,5.0,MRSZI898,0
01ALREC,15/07/23,30.0,MRSZI898,0
05CODPL12,15/07/23,4.0,MRSZI898,0
05COPCOB12,15/07/23,2.0,MRSZI898,0
05COPL12,15/07/23,2.0,MRSZI898,0
05COPPVC3,15/07/23,8.0,MRSZI898,0
05PEGAD500,15/07/23,1.0,MRSZI898,0
08ACOMAVT,15/07/23,1.0,MRSZI898,0
08ACOMBI,15/07/23,1.0,MRSZI898,0
08ACOMM114,15/07/23,1.0,MRSZI898,0
08ACOMVC,15/07/23,1.0,MRSZI898,0
08ACORED12,15/07/23,1.0,MRSZI898,0
08CAB8,15/07/23,10.0,MRSZI898,0
08CENC2,15/07/23,1.0,MRSZI898,0
08CONC12,15/07/23,1.0,MRSZI898,0
08PASQ30,15/07/23,1.0,MRSZI898,0
08TUBA114,15/07/23,1.0,MRSZI898,0
08TUBC12PD,15/07/23,1.0,MRSZI898,0
08CAJCHR,15/07/23,5.0,TOR2008,0
08POL1234,15/07/23,25.0,TOR2008,0
01VAR38,17/07/23,30.0,MRSZI178,0
01MALSOL6,17/07/23,7.5,MRSZI898,0
01CEMCAZ50,17/07/23,10.0,MRS6157,0
01ARE,18/07/23,4.0,MRSZI116,0
01ARM1538,18/07/23,18.0,MRSZI116,0
01BLO15,18/07/23,600.0,MRSZI116,0
01COMB34,18/07/23,6.0,MRSZI116,0
01VAR38,19/07/23,20.0,MRSZI178,0
01CEMAGR,19/07/23,25.52,MAAG76,1
01CEMBIG,19/07/23,2.0,MRS4093,0
01CEMCAZ50,20/07/23,10.0,MRSZI0511,0
01CEMBIG,20/07/23,2.0,MRS409,9
01VAR38,20/07/23,10.0,AAVO65,1
01CEMCAZ50,21/07/23,15.0,MRSZI898,0
06FLEXC7,21/07/23,1.0,MRSZI898,0
01CEMCAZ50,21/07/23,15.0,MRSZI898,0
01CEMCAZ50,22/07/23,20.0,TOR2008,0
08BOT8,22/07/23,3.0,TOR2008,0
08POL1234,22/07/23,30.0,TOR2008,0
03RIEL1500,22/07/23,36.0,MRSZI155,0
GTRAS,22/07/23,1.0,MRSZI155,0
03PR30018,22/07/23,189.0,MRSZI155,0
03PTR3314,22/07/23,13.3,MRSZI155,0
01CEMCAZ50,25/07/23,5.0,MRSZI198,0
01CAL,25/07/23,3.0,MRS6157,0
01ARM1538,25/07/23,20.0,MRSZI898,0
08POL1234,25/07/23,100.0,MRSZI898,0
03LAMGT610,25/07/23,3.0,TOR2008,0
01CEMBIG,26/07/23,2.0,MRS409,9
01ALREC,27/07/23,10.0,MRSZI116,0
01BLO15,27/07/23,600.0,MRSZI116,0
01CAL,27/07/23,8.0,MRSZI116,0
01CEMCAZ50,27/07/23,10.0,MRSZI116,0
01CEMCAZ50,27/07/23,6.0,MRSZI0622,0
01CEMCAZ50,27/07/23,21.0,MRSZI0622,0
01BLO15,28/07/23,1000.0,MRSZI178,0
01CEMAGR,28/07/23,25.17,MAAG76,1
06CODP3,28/07/23,50.0,MRSZI0142,0
08BICCH8,28/07/23,50.0,MRSZI0142,0
08POL1234,28/07/23,100.0,MRSZI0142,0
01VAR38,28/07/23,160.0,MRSZI0142,0
01CEMBIG,28/07/23,2.0,MRS4093,0
01ALREC,01/08/23,20.0,MRSZI898,0
01ARM12204,01/08/23,6.0,MRSZI898,0
08CAJO4R,01/08/23,6.0,MRSZI898,0
03PTR4214,01/08/23,27.2,MRSZI1215,0
03RIEL1500,01/08/23,18.0,MRSZI1215,0
01CEMBIG,02/08/23,2.0,MRS409,9
01CEMAGR,02/08/23,50.27,MAAG76,1
01CEMCAZ50,02/08/23,10.0,TOR2008,0
01CEMAGR,02/08/23,25.09,MAAG76,1
03PTR3311,02/08/23,430.0,MENH56,0
03SOL146,02/08/23,282.0,MENH56,0
01CEMCAZ50,02/08/23,100.0,MRSZI0142,0
06CINAIS6018,02/08/23,1.0,MRSZI0142,0
06CLA212,02/08/23,2.0,MRSZI0142,0
01CEMCAZ50,02/08/23,100.0,BACS84,0
01CEMCAZ50,03/08/23,20.0,MRSZI0142,0
01CEMCAZ50,03/08/23,20.0,TOR2008,0
01CEMCAZ50,03/08/23,10.0,MRSZI0142,0
01CEMCAZ50,04/08/23,15.0,MRS6157,0
01BLO12,04/08/23,120.0,MRSZI854,0
01CEMCAZ50,04/08/23,4.0,MRSZI854,0
01ALREC,04/08/23,15.0,TOR2008,0
03POL12C12,04/08/23,1188.0,MENH56,0
01CEMAGR,04/08/23,50.36,MAAG76,1
03TUBINOX3416,05/08/23,1.0,COEH760,0
06CLA212,07/08/23,25.0,MRSZI176,0
01CEMCAZ50,08/08/23,25.0,TOR2008,0
01CEMBIG,08/08/23,2.0,MRS4093,0
01CEMCAZ50,09/08/23,5.0,MRSZI898,0
06CLA212,09/08/23,25.0,MRSZI898,0
06CLA4,09/08/23,4.0,MRSZI898,0
06CLAC212,09/08/23,2.0,MRSZI898,0
01ARM124,09/08/23,15.0,OCP100,3
01ARM1530,09/08/23,9.0,OCP100,3
01BLO10,09/08/23,200.0,OCP100,3
01CEMCAZ50,09/08/23,40.0,OCP100,3
01CEMCAZ50,09/08/23,15.0,MRSZI198,0
01CEMCAZ50,09/08/23,19.0,MRSZI2702,0
01VAR38,09/08/23,20.0,MRSZI2542,0
01VAR38,10/08/23,11.0,TOC73,1
01VAR38,10/08/23,11.0,TOC73,1
01VAR38,10/08/23,11.0,TOC73,1
01VAR38,10/08/23,11.0,TOC73,1
01VAR38,10/08/23,11.0,TOC73,1
01VAR38,10/08/23,5.0,TOC73,1
01VAR38,10/08/23,30.0,MRSZI176,0
01CEMAGR,10/08/23,17.32,MAAG76,1
01CEMBIG,11/08/23,2.0,MRS409,9
01BLO15,11/08/23,1000.0,MRSZI116,0
01CEMCAZ50,11/08/23,10.0,MRSZI116,0
01CEMAGR,12/08/23,25.05,MAAG76,1
01CEMBIG,14/08/23,2.0,MRS4093,0
01BLO10,15/08/23,1050.0,OCP100,3
03PR22518,15/08/23,25.8,TOR2008,0
0614271,15/08/23,1.0,TOR2008,0
06ESPON,15/08/23,2.0,TOR2008,0
01CEMAGR,15/08/23,17.47,MAAG76,1
01CEMBIG,16/08/23,2.0,MRS409,9
01BLO10,16/08/23,850.0,OCP100,3
01CEMCAZ50,16/08/23,44.0,OCP100,3
01VAR38,16/08/23,30.0,MRSZI2542,0
01CEMAGR,16/08/23,50.22,MAAG76,1
01BLO15,17/08/23,300.0,MRS6157,0
03PR30018,19/08/23,19.0,OCP100,3
01CEMCAZ50,19/08/23,10.0,MRS6157,0
01BLO15,19/08/23,200.0,TOR2008,0
01CEMCAZ50,19/08/23,10.0,TOR2008,0
08CAJCHR,19/08/23,15.0,TOR2008,0
01CEMCAZ50,19/08/23,5.0,MRSZI854,0
01YEM,21/08/23,25.0,MRS7071,0
01PAR375,21/08/23,27.0,MATR,0
01CEMAGR,21/08/23,25.49,MAAG76,1
01CEMBIG,21/08/23,2.0,MRS409,9
01CEMCAZ50,22/08/23,50.0,MRS409,9
08CAJCHR,22/08/23,16.0,MRSZI0142,0
01ARM1543,23/08/23,23.0,MRSZI00182,0
01ARM204,23/08/23,9.0,MRSZI00182,0
01BAB1030,23/08/23,575.0,MRSZI00182,0
01VAR38,23/08/23,10.0,MRSZI00182,0
01CEMCAZ50,23/08/23,20.0,MRSZI0142,0
06CINAIS6018,23/08/23,2.0,MRSZI0142,0
01YEM,24/08/23,15.0,MRS7071,0
01YEM,24/08/23,10.0,MRS7071,0
01ARM1538,24/08/23,1.0,MRS6157,0
01CEMCAZ50,24/08/23,10.0,MRS6157,0
0545046,24/08/23,2.0,PECA62,1
05COCP1,24/08/23,4.0,PECA62,1
05CODCP190,24/08/23,10.0,PECA62,1
05CODCP9012,24/08/23,50.0,PECA62,1
05CODPVC290,24/08/23,50.0,PECA62,1
