Claart,Fecfac,Cant
01VAR38,20/05/22,10.0
01CEMAGR,20/05/22,32.12
01CEMCAZ50,21/05/22,20.0
01CEMCAZ50,24/05/22,20.0
01VAR38,24/05/22,2.0
01YEM,24/05/22,5.0
01CEMBIG,24/05/22,2.0
01CEMAGR,24/05/22,36.95
01CAL,25/05/22,4.0
01LADVTX,25/05/22,290.0
01YEM,25/05/22,5.0
01CEMAGR,26/05/22,25.02
0618400,01/06/22,0.2
0612498,01/06/22,1.0
0618400,01/06/22,0.8
0612093,01/06/22,1.0
06TIJPPT,01/06/22,0.5
06TIJPPT,01/06/22,0.5
01CEMCAZ50,01/06/22,3.0
01VAR38,01/06/22,3.0
06BOQB,01/06/22,4.0
04HTAQ516,01/06/22,50.0
0647223,01/06/22,10.0
06PIJ10112,01/06/22,50.0
08ACOMAVT,01/06/22,2.0
08CDCP013,01/06/22,2.0
06BOQB,02/06/22,2.0
01CEMAGR,02/06/22,50.14
01CEMAGR,03/06/22,25.04
01CEMCAZ50,03/06/22,35.0
01VAR38,03/06/22,55.0
01CEMCAZ50,03/06/22,8.0
01CAL,07/06/22,6.0
01CEMCAZ50,07/06/22,15.0
01LADR5,08/06/22,40.0
01LADR5,09/06/22,30.0
06BRIC1,09/06/22,1.0
06BRIC2,09/06/22,1.0
01CEMAGR,10/06/22,50.13
01CEMCAZ50,16/06/22,5.0
01CEMAGR,17/06/22,50.38
01CEMCAZ50,17/06/22,20.0
08CAB12,18/06/22,154.0
08CAB12,18/06/22,46.0
01CEMCAZ50,18/06/22,130.0
01CEMCAZ50,22/06/22,10.0
01CEMAGR,22/06/22,25.15
01CEMBIG,23/06/22,2.0
01CEMCAZ50,24/06/22,20.0
06CLA212,24/06/22,4.0
01CEMAGR,25/06/22,19.88
01CEMAGR,25/06/22,30.12
01VAR38,27/06/22,50.0
01CAS661,29/06/22,34.0
01CEMCAZ50,29/06/22,14.0
01CEMAGR,29/06/22,43.96
01CEMAGR,29/06/22,6.48
01CEMCAZ50,04/07/22,10.0
01CEMCAZ50,04/07/22,30.0
01VAR38,04/07/22,7.0
03RNL3161,05/07/22,2.0
03RNL3161,05/07/22,1.0
03VIPR15512,05/07/22,185.6
03VIPR15512,05/07/22,287.4
01BLO15,06/07/22,45.0
01CEMAGR,09/07/22,50.4
01CEMAGR,12/07/22,25.13
05TUBPVCN2,12/07/22,12.0
01BLO12,12/07/22,30.0
01CAL,12/07/22,1.0
01CEMCAZ50,12/07/22,3.0
01VAR38,12/07/22,1.0
01BLO15,13/07/22,35.0
01CEMCAZ50,13/07/22,10.0
01VAR38,13/07/22,130.0
01CEMCAZ50,14/07/22,20.0
01BLO15,19/07/22,170.0
01CEMAGR,19/07/22,50.25
01CEMAGR,19/07/22,19.31
01CEMAGR,20/07/22,16.53
01CEMBIG,20/07/22,2.0
01CEMAGR,21/07/22,50.32
01CEMAGR,22/07/22,25.0
01CEMAGR,27/07/22,25.18
01CEMAGR,28/07/22,18.62
01CEMCAZ50,28/07/22,10.0
01CEMAGR,29/07/22,25.13
01VAR38,01/08/22,30.0
01CEMCAZ50,02/08/22,7.0
01CEMAGR,03/08/22,22.83
01CEMAGR,03/08/22,5.55
01CEMAGR,03/08/22,21.98
01CEMAGR,06/08/22,8.93
01CEMAGR,06/08/22,2.1
01CEMAGR,08/08/22,50.13
03REI2116,09/08/22,0.5
01VAR38,09/08/22,10.0
01CEMAGR,11/08/22,25.09
01CEMAGR,16/08/22,25.16
01CEMBIG,18/08/22,2.0
01CEMAGR,20/08/22,18.88
01CEMAGR,25/08/22,8.85
01CEMAGR,25/08/22,11.11
01CEMAGR,25/08/22,30.27
01CEMCAZ50,26/08/22,15.0
01CEMAGR,27/08/22,50.16
01CAL,29/08/22,5.0
01CEMAGR,31/08/22,25.19
01CEMCAZ50,31/08/22,40.0
06CLAC212,31/08/22,4.0
01CEMBIG,01/09/22,2.0
01CEMAGR,03/09/22,50.29
01CEMCAZ50,07/09/22,10.0
01CEMCAZ50,07/09/22,100.0
06CLA212,07/09/22,0.5
06MAG120,07/09/22,7.0
01BAB1030,30/11/22,327.0
01CEMCAZ50,30/11/22,70.0
01CEMAGR,09/09/22,25.11
01CEMBIG,10/09/22,4.0
03LPCH210,12/09/22,1.0
03P73H,12/09/22,3.0
01CEMAGR,12/09/22,17.76
01ARE,12/09/22,3.0
01CEMCAZ50,12/09/22,10.0
01COMB34,12/09/22,3.0
06CLAC212,12/09/22,1.0
01ALREC,13/09/22,142.0
01CEMBIG,14/09/22,2.0
01CEMAGR,14/09/22,17.38
01CEMCAZ50,15/09/22,100.0
01CEMAGR,15/09/22,25.1
01VAR38,17/09/22,20.0
01ALREC,17/09/22,5.0
01ARM12204,17/09/22,30.0
01ARM1538,17/09/22,15.0
01MALSOL10,17/09/22,100.0
01CEMCAZ50,17/09/22,10.0
01ALREC,17/09/22,5.0
01MAS44,17/09/22,100.0
01CEMAGR,17/09/22,25.06
01VAR38,19/09/22,5.0
01CEMBIG,05/10/22,2.0
01BLO15,20/09/22,300.0
01CEMBIG,20/09/22,2.0
01CEMAGR,21/09/22,18.42
01CEMAGR,22/09/22,6.03
01CEMAGR,22/09/22,19.01
01BLO12,23/09/22,1800.0
01BLO12,23/09/22,2000.0
05TA450,24/09/22,1.0
01CEMAGR,24/09/22,25.03
05LLAPJ12,24/09/22,1.0
06REGIUSA1,24/09/22,2.0
01CEMCAZ50,24/09/22,10.0
01COMB34,24/09/22,3.0
01CEMAGR,27/09/22,25.09
01BLO12,27/09/22,2000.0
01EC14H,27/09/22,1638.0
06CLA212,28/09/22,25.0
06CLA4,28/09/22,25.0
06CLAC212,28/09/22,20.0
03LAMGT427,28/09/22,1.0
01BLO15,28/09/22,200.0
01BLO12,28/09/22,1200.0
01ARM204,29/09/22,25.0
08POL12,29/09/22,100.0
01CEMBIG,30/09/22,2.0
01VAR38,30/09/22,20.0
01ALREC,29/09/22,4.0
01ARM12204,29/09/22,2.0
01BLO12,29/09/22,100.0
01CEMCAZ50,29/09/22,7.0
01VAR38,29/09/22,6.0
01ARM12204,30/09/22,20.0
01VAR38,30/09/22,27.0
01CA7051,06/10/22,350.0
01CEMAGR,01/10/22,50.1
01CEMAGR,01/10/22,19.23
03ANG384,01/10/22,91.0
01CEMAGR,03/10/22,4.64
01CEMAGR,03/10/22,5.62
01CEMAGR,04/10/22,24.95
01CEMCAZ50,04/10/22,10.0
01CEMBIG,04/10/22,2.0
01TESA,05/10/22,400.0
01ARM1543,05/10/22,1.0
01ALREC,06/10/22,15.0
01CEMAGR,07/10/22,24.87
01ARM12204,07/10/22,15.0
03LAMGT427,08/10/22,4.0
01BLO15,08/10/22,100.0
01CEMAGR,10/10/22,19.49
01CEMAGR,10/10/22,16.85
01ES,11/10/22,1.0
01CEMAGR,12/10/22,17.5
01ARM1538,13/10/22,5.0
01ARM204,13/10/22,24.0
01MALSOL10,13/10/22,97.35
01CEMAGR,13/10/22,11.59
01CEMCAZ50,14/10/22,50.0
01VAR38R,14/10/22,40.0
06CLAC212,14/10/22,4.0
06FLEX3B,14/10/22,300.0
06SILAUTB,14/10/22,7.0
01CEMAGR,14/10/22,25.17
06SILAUT2,14/10/22,5.0
01CEMCAZ50,14/10/22,20.0
02COMST21,14/10/22,1.0
05CODPVC490,14/10/22,26.0
0610566,14/10/22,1.0
0621025,14/10/22,14.0
06CASCSEG,14/10/22,13.0
06LA120,14/10/22,10.0
06PESPPS,14/10/22,26.0
06T501,14/10/22,5.0
01CEMCAZ50,15/10/22,20.0
01CEMCAZ50,15/10/22,5.0
01CAL,15/10/22,5.0
01CEMBIG,15/10/22,2.0
01CEMCAZ50,17/10/22,10.0
01CEMCAZ50,17/10/22,20.0
01ALREC,17/10/22,15.0
01CEMCAZ50,17/10/22,50.0
01CEMCAZ50,17/10/22,50.0
01CEMAGR,17/10/22,7.35
01EST20UN,17/10/22,1.0
06PES300A,17/10/22,1.0
06T501,17/10/22,0.9
01VAR38,17/10/22,30.0
05ACA,17/10/22,15.0
05LAVBPS,17/10/22,15.0
05PEDBPS,17/10/22,15.0
05TAB48LT,17/10/22,15.0
05TB48LT,17/10/22,14.0
01CAL,18/10/22,4.0
01CEMCAZ50,18/10/22,2.0
01CEMAGR,18/10/22,8.84
01CEMBIG,18/10/22,2.0
0614271,18/10/22,1.0
06ESPON,18/10/22,1.0
01ES,18/10/22,1.0
05LLAVEDCD,19/10/22,32.0
0649282,19/10/22,15.0
06CLA212,19/10/22,0.5
01CEMCAZ50,19/10/22,10.0
03ANG181,19/10/22,7.4
03PC12518,19/10/22,64.8
03RIEL1500,19/10/22,18.0
04CERRSEGINX,19/10/22,1.0
04HCEM,19/10/22,1.0
04HCRT,19/10/22,2.0
04HRGC2,19/10/22,2.0
04HSI2178,19/10/22,4.0
06PL4,19/10/22,10.0
01ARM1538,19/10/22,33.0
01ARM538,19/10/22,35.0
03TAB310T,19/10/22,25.33
04HDCM14,19/10/22,1.0
04HDDC412,19/10/22,6.0
0615408,19/10/22,2.0
03TAB310T,19/10/22,137.87
05CODPVC490,19/10/22,3.0
05COPPVC4,19/10/22,2.0
05PEGAD500,19/10/22,1.0
05TUBPVCN4,19/10/22,6.0
01VAR38,20/10/22,100.0
01VAR112,20/10/22,4.0
01CEMAGR,20/10/22,25.22
01VAR38,21/10/22,50.0
01VAR38,21/10/22,50.0
03CA817,21/10/22,210.0
01BLO10,21/10/22,10.0
01BAB1030,21/10/22,6.0
01CEMCAZ50,21/10/22,1.0
01CEMCAZ50,21/10/22,85.0
01CEMAGR,21/10/22,25.24
01CEMAGR,21/10/22,25.21
01CEMBIG,22/10/22,4.0
01ARM12204,22/10/22,7.0
01ARM204,22/10/22,23.0
01CEMCAZ50,22/10/22,20.0
01CEMAGR,22/10/22,5.73
01CEMAGR,22/10/22,19.29
01CEMBIG,24/10/22,2.0
01VAR38,24/10/22,10.0
01CEMCAZ50,24/10/22,15.0
01EST1520,24/10/22,50.0
01VAR38,24/10/22,20.0
01ALREC,24/10/22,10.0
03SI18110,24/10/22,2.0
06RA150B,25/10/22,2.0
01CAS6625,25/10/22,75.0
01CAL,25/10/22,2.0
01CEMCAZ50,25/10/22,3.0
01TM188,03/11/22,10.0
01R1524HA,26/10/22,49.0
01CEMAGR,27/10/22,50.04
01ALREC,28/10/22,10.0
01EST123,28/10/22,10.4
01VAR112,28/10/22,10.0
01VAR38,28/10/22,70.0
0615729,28/10/22,1.0
01ARM204,28/10/22,10.0
01CEMCAZ50,28/10/22,10.0
01CEMCAZ50,28/10/22,40.0
01CAL,28/10/22,20.0
01CEMCAZ50,28/10/22,20.0
01ALAM,28/10/22,10.0
01ALREC,28/10/22,20.0
01CEMCAZ50,28/10/22,20.0
06SKT121,29/10/22,3.0
03LA10126500,29/10/22,2.0
01CEMAGR,29/10/22,18.77
03POL36,29/10/22,30.0
03SI18110,29/10/22,1.0
01CEMCAZ50,31/10/22,15.0
03POL36,31/10/22,15.0
04HPPB141,31/10/22,18.0
03TAB310T,31/10/22,20.4
0615408,31/10/22,1.0
01CEMAGR,31/10/22,18.38
01ARE,01/11/22,7.0
01GTRB,01/11/22,7.0
01CEMAGR,02/11/22,22.48
01CEMAGR,02/11/22,16.46
01CEMCAZ50,02/11/22,1009.0
01CEMBIG,03/11/22,4.0
01CEMCAZ50,03/11/22,20.0
01VAR112,03/11/22,10.0
01CAL,04/11/22,5.0
01CEMBIG,04/11/22,4.0
01CEMCAZ50,07/11/22,100.0
01CEMCAZ50,07/11/22,45.0
01COMB34,07/11/22,12.0
01CEMCAZ50,07/11/22,40.0
01CEMAGR,08/11/22,25.37
01CEMAGR,08/11/22,17.41
01SKG,08/11/22,12.0
06RA250B,08/11/22,6.0
03TUBOIN114,08/11/22,0.5
01CEMBIG,09/11/22,2.0
03LAMACANR10124,09/11/22,2.0
01ALREC,09/11/22,10.0
01CEMCAZ50,09/11/22,10.0
01VAR38,09/11/22,30.0
01VAR112,09/11/22,20.0
01VAR38,09/11/22,10.0
0622675,09/11/22,8.0
05CODPVC290,09/11/22,4.0
05TUBPVCN2,09/11/22,12.0
01CEMCAZ50,10/11/22,50.0
01VAR38,11/11/22,10.0
01CEMCAZ50,12/11/22,40.0
01CEMAGR,12/11/22,20.33
01CEMCAZ50,12/11/22,4.0
01ALREC,14/11/22,50.0
01CAL,14/11/22,10.0
01CEMCAZ50,14/11/22,20.0
01VAR112,14/11/22,15.0
01VAR38,14/11/22,20.0
01CURA200,14/11/22,1.0
06SKT121,14/11/22,5.0
01CEMBIG,14/11/22,2.0
03LAP10126550,15/11/22,6.5
01PIED,15/11/22,10.0
01ARM204,15/11/22,10.0
01VAR38,15/11/22,30.0
01CEMCAZ50,16/11/22,5.0
01BLO15,16/11/22,400.0
01CEMAGR,16/11/22,9.11
01CEMCAZ50,16/11/22,100.0
01CEMAGR,16/11/22,50.21
01CEMCAZ50,17/11/22,1.0
01CEMCAZ50,18/11/22,40.0
01ALREC,18/11/22,7.0
01ARE,18/11/22,6.0
01ARM204,18/11/22,15.0
01BLO15,18/11/22,814.0
01CEMCAZ50,18/11/22,30.0
01COMB34,18/11/22,6.0
01VAR38,18/11/22,4.0
06CLA212,18/11/22,3.0
06CLAC212,18/11/22,2.0
GTRAS,18/11/22,1.0
01BLO15,18/11/22,86.0
01CAL,18/11/22,2.0
06SKT121,18/11/22,1.0
01CEMBIG,18/11/22,2.0
01BLO15,19/11/22,1000.0
GTRAS,19/11/22,1.0
01CEMBIG,19/11/22,8.0
01ES,22/11/22,20.0
01R1524HA,23/11/22,48.0
01BLO15,23/11/22,500.0
01CEMCAZ50,23/11/22,8.0
GTRAS,23/11/22,1.0
01CEMAGR,23/11/22,50.17
03LA101267,23/11/22,9.0
GTRAS,23/11/22,1.0
01CEMCAZ50,23/11/22,20.0
01CEMCAZ50,24/11/22,40.0
01CEMBIG,24/11/22,4.0
01CEMBIG,24/11/22,2.0
01VAR38,24/11/22,10.0
01ARM204,24/11/22,2.0
01BLO10,24/11/22,10.0
01CEMCAZ50,24/11/22,1.0
01CEMAGR,25/11/22,25.31
01CA7051,26/11/22,205.0
01CA7051,26/11/22,205.0
01VAR38,28/11/22,100.0
01VAR38,28/11/22,150.0
01ARM204,28/11/22,20.0
01BLO15,28/11/22,400.0
01ALREC,28/11/22,15.0
01ARM12204,28/11/22,3.0
01ARM204,28/11/22,10.0
01CAL,28/11/22,10.0
01CEMCAZ50,28/11/22,25.0
01VAR38,28/11/22,60.0
06CLA212,28/11/22,10.0
06CLA4,28/11/22,5.0
06CLA5,28/11/22,5.0
06CLAC112,28/11/22,4.0
06CLAC2,28/11/22,4.0
06CLAC212,28/11/22,4.0
01CEMAGR,29/11/22,34.84
01BLO15,29/11/22,600.0
01CEMBIG,29/11/22,2.0
01CEMBIG,30/11/22,2.0
01VAR38,30/11/22,150.0
01VAR112,30/11/22,10.0
01VAR38,30/11/22,70.0
01CEMBIG,30/11/22,2.0
01BAB1030,30/11/22,173.0
05PEGAD240,01/12/22,6.0
05TUBPVCH1,01/12/22,25.0
06RAF1,01/12/22,5.0
01VAR112,01/12/22,10.0
01VAR38,01/12/22,80.0
01CEMAGR,01/12/22,37.11
01BLO15,01/12/22,400.0
01CEMAGR,03/12/22,25.2
01CEMAGR,03/12/22,25.0
01ROB15,05/12/22,10.0
01CEMAGR,06/12/22,15.72
01CEMAGR,06/12/22,9.34
01CEMBIG,07/12/22,2.0
01CEMBIG,07/12/22,2.0
08RONG12,07/12/22,284.0
08TUEGA12,07/12/22,289.0
01BLO15,07/12/22,400.0
01VAR38,08/12/22,20.0
01ALREC,08/12/22,60.0
01EST1520,08/12/22,200.0
01EST1530,08/12/22,200.0
01VAR112,08/12/22,10.0
01VAR38,08/12/22,630.0
06CLA212,08/12/22,25.0
01BLO15,09/12/22,184.0
GTRAS,09/12/22,1.0
01BLO12,09/12/22,50.0
01ARM204,12/12/22,5.0
01VAR38,12/12/22,36.0
01BLO12,12/12/22,135.0
01CEMAGR,12/12/22,19.57
01BLO12,12/12/22,3.0
01CEMBIG,13/12/22,1.0
01CEMBIG,13/12/22,2.0
01CEMBIG,13/12/22,1.0
01CEMCAZ50,13/12/22,60.0
01CEMAGR,13/12/22,7.82
01CEMAGR,13/12/22,10.39
01CEMCAZ50,13/12/22,16.0
01ARM204,14/12/22,10.0
01CEMAGR,14/12/22,20.2
01CAL,15/12/22,10.0
01CEMCAZ50,15/12/22,20.0
01CEMAGR,17/12/22,2.16
01CEMAGR,17/12/22,9.65
01CEMAGR,17/12/22,4.88
01CEMCAZ50,17/12/22,5.0
06CRTBR,19/12/22,496.0
08RONG12,19/12/22,6.0
08TUEGA12,19/12/22,1.0
06CRTBR,19/12/22,113.5
01TEJSN,19/12/22,60.0
06PRA2B,19/12/22,2.0
01CEMBIG,20/12/22,2.0
01CEMBIG,20/12/22,4.0
01CEMBIG,20/12/22,2.0
01CEMAGR,20/12/22,17.55
01CEMAGR,20/12/22,5.17
01CEMAGR,20/12/22,19.91
01R1524HA,21/12/22,48.0
01CEMAGR,22/12/22,17.71
01CEMBIG,23/12/22,4.0
01CAL,26/12/22,20.0
01CEMCAZ50,26/12/22,40.0
01ARM204,27/12/22,12.0
01BAB1030,27/12/22,152.0
01MALSOL6,27/12/22,2.5
01VAR38,27/12/22,5.0
08POL12,27/12/22,20.0
01CEMAGR,28/12/22,50.13
03S30418110,28/12/22,1.0
04HSI2178,28/12/22,1.3
01MALSOL10,29/12/22,150.0
01BLO15,29/12/22,300.0
01CEMBIG,29/12/22,4.0
01ARM1538,30/12/22,10.0
01CEMBIG,30/12/22,2.0
01CEMAGR,31/12/22,7.29
01BLO15,31/12/22,800.0
06REJACGRS,02/01/23,1.0
03LAMACER,02/01/23,1.0
01CEMCAZ50,03/01/23,2.0
03LAMINOX24,03/01/23,1.0
01CEMCAZ50,10/01/23,20.0
01YEM,10/01/23,40.0
06FLEXC7,10/01/23,1.0
01CEMBIG,03/01/23,2.0
01CEMBIG,03/01/23,4.0
01CEMBIG,03/01/23,4.0
01CEMCAZ50,04/01/23,15.0
01MALSOL6,04/01/23,25.0
01R1524HA,04/01/23,48.0
01CEMAGR,04/01/23,50.26
01CEMCAZ50,05/01/23,5.0
06CLA212,06/01/23,5.0
01CEMCAZ50,06/01/23,2.0
06PEGAMM,06/01/23,20.0
08CAJCHR,06/01/23,3.0
01ARM1538,06/01/23,4.0
01CAL,06/01/23,40.0
01VAR38R,06/01/23,500.0
01CEMCAZ50,07/01/23,4.0
01CEMAGR,07/01/23,24.52
01CEMAGR,07/01/23,0.6
01CEMCAZ50,07/01/23,10.0
01VAR38,07/01/23,10.0
01ALREC,07/01/23,40.0
01EST1525,07/01/23,40.0
01VAR38R,07/01/23,130.0
06CODP12,07/01/23,20.0
08CAJO4R,07/01/23,12.0
08POL12,07/01/23,100.0
01CEMBIG,10/01/23,4.0
01CEMBIG,10/01/23,2.0
01CEMBIG,10/01/23,2.0
03VIG124328,10/01/23,401.0
01CEMBIG,10/01/23,2.0
01CEMBIG,11/01/23,2.0
03VIGIPR1,11/01/23,170.0
01CEMBIG,11/01/23,2.0
03ANG18112,11/01/23,57.0
06FLEXC7,11/01/23,1.0
01VAR34R,11/01/23,103.0
0611752,11/01/23,4.0
06PALT,11/01/23,7.0
06TALACOM,11/01/23,4.0
01CEMAGR,12/01/23,25.12
01MALSOL6,12/01/23,6.5
04HBISTU12,12/01/23,3.0
01BLO20,13/01/23,500.0
01CEMCAZ50,13/01/23,50.0
01CEMBIG,14/01/23,2.0
01ALREC,14/01/23,10.0
01ARM1538,14/01/23,24.0
01BLO15,14/01/23,600.0
01VAR38,14/01/23,20.0
01MALSOL6,14/01/23,120.0
01CEMBIG,14/01/23,2.0
01CEMAGR,16/01/23,18.49
03POL46,16/01/23,680.0
04DISCAU778,16/01/23,10.0
04HDCM14,16/01/23,2.0
04HPPB141,16/01/23,300.0
04HSI2178,16/01/23,5.0
06PINESBCOM,16/01/23,1.0
06T501,16/01/23,4.0
01CEMCAZ50,16/01/23,2.0
01COMB34,16/01/23,1.0
01VAR38,16/01/23,3.0
03ANG18112,16/01/23,59.0
03LA10126600,16/01/23,12.0
03LG31026,16/01/23,2.0
01CEMBIG,16/01/23,2.0
01CEMCAZ50,16/01/23,10.0
04DISCAU778,17/01/23,20.0
04TMOS60,17/01/23,0.6
0523391,17/01/23,1.0
05COPRMAM,17/01/23,1.0
0612129,17/01/23,1.0
0627022,17/01/23,1.0
06TPVA240,17/01/23,1.0
06VACT010,17/01/23,1.0
01CEMAGR,17/01/23,25.03
01CEMBIG,17/01/23,2.0
01CEMCAZ50,18/01/23,15.0
05TUBPVCN2,18/01/23,6.0
05TUBPVCN4,18/01/23,12.0
01CEMBIG,18/01/23,2.0
01CEMBIG,18/01/23,2.0
05CODC1290,18/01/23,15.0
01ALREC,18/01/23,17.0
01VAR38,18/01/23,94.0
06CLA212,18/01/23,3.0
01BLO20,19/01/23,200.0
03VIPR124238,20/01/23,582.0
01ALREC,20/01/23,20.0
01CEMCAZ50,20/01/23,30.0
01VAR112,20/01/23,10.0
01VAR38,20/01/23,35.0
06CLA212,20/01/23,10.0
01CEMCAZ50,20/01/23,10.0
01CEMCAZ50,20/01/23,12.0
01BLO12,20/01/23,100.0
01CASESP112,21/01/23,120.0
01CEMAGR,21/01/23,18.6
03LAMINOX410C18,23/01/23,1.0
01VAR38,23/01/23,70.0
01CEMCAZ50,23/01/23,32.0
01VAR38,23/01/23,30.0
GTRAS,23/01/23,1.0
01PISTERRTE,23/01/23,20.0
GTRAS,23/01/23,1.0
01CEMAGR,23/01/23,50.15
01ALREC,24/01/23,5.0
01CEMCAZ50,24/01/23,10.0
01VAR38,24/01/23,10.0
01CEMCAZ50,24/01/23,70.0
01CEMCAZ50,24/01/23,5.0
01COMB34,24/01/23,3.0
06CLA212,24/01/23,2.0
01VAR38,24/01/23,80.0
01BLO20,24/01/23,200.0
01BLO20,24/01/23,300.0
01CEMBIG,24/01/23,2.0
03POL88,25/01/23,475.2
01CEMCAZ50,25/01/23,25.0
01VAR38,25/01/23,50.0
GTRAS,25/01/23,1.0
01ALREC,25/01/23,15.0
01ES,25/01/23,3.0
01EST1520,25/01/23,28.0
05CODPVC390,25/01/23,4.0
05PEGAD500,25/01/23,1.0
0644351,25/01/23,400.0
01CEMCAZ50,25/01/23,10.0
01YEM,25/01/23,30.0
01CEMCAZ50,25/01/23,15.0
01CEMBIG,25/01/23,4.0
01CAS122,25/01/23,8.0
05CODPVC645,25/01/23,4.0
05CODPVC690,25/01/23,4.0
05CPOPVC6,25/01/23,10.0
05PEGAD7471,25/01/23,1.0
05TUBPVCN6,25/01/23,24.0
05TUBPVCN6,26/01/23,18.0
01CEMCAZ50,26/01/23,13.0
06CLAC212,26/01/23,1.32
01COMB34,26/01/23,3.0
01BLO20,26/01/23,300.0
01YEM,27/01/23,25.0
01CEMAGR,27/01/23,20.02
01CEMCAZ50,27/01/23,30.0
01YEM,28/01/23,15.0
01ARE,28/01/23,3.0
06ALAPJ34,30/01/23,13.0
06POSTV6,30/01/23,134.0
GTRAS,30/01/23,1.0
03TUBOINOXC,30/01/23,0.5
01BLO15,31/01/23,600.0
01COMB34,31/01/23,2.0
01ALREC,01/02/23,5.0
01CEMCAZ50,01/02/23,10.0
01VAR38,01/02/23,10.0
01CEMCAZ50,01/02/23,50.0
01ALREC,01/02/23,1.0
01ARM204,01/02/23,1.0
01BLO15,01/02/23,50.0
01CEMCAZ50,01/02/23,15.0
01VAR38,01/02/23,4.0
01YEM,01/02/23,15.0
02PANN2,01/02/23,24.0
03LA10126500,01/02/23,4.0
03PR22518,01/02/23,8.6
08ACOMAVT,01/02/23,1.0
08ACOMBI,01/02/23,1.0
08ACOMM114,01/02/23,1.0
08ACOMRED,01/02/23,1.0
08ACOMVC,01/02/23,1.0
08BICCH8,01/02/23,3.0
08CAB8,01/02/23,10.0
08CAJCHR,01/02/23,12.0
08CAJO4R,01/02/23,6.0
08CENC1,01/02/23,1.0
08CONC12,01/02/23,1.0
08PASQ30,01/02/23,1.0
08POL12,01/02/23,100.0
08TUBA114,01/02/23,1.0
08TUBC12PD,01/02/23,1.0
GTRAS,01/02/23,1.0
01CEMAGR,01/02/23,25.05
01BLO20,02/02/23,300.0
01BLO20,02/02/23,300.0
01YEM,02/02/23,25.0
01CAL,03/02/23,1.0
01CEMCAZ50,03/02/23,2.0
01ARE,07/02/23,3.0
01CEMBIG,03/02/23,2.0
05TUBPVCN6,06/02/23,18.0
01ES,06/02/23,3.0
01BLO15,07/02/23,1500.0
01BLO12,07/02/23,150.0
01CEMCAZ50,07/02/23,10.0
03LPCGR305,07/02/23,1.0
02CINJ,07/02/23,1.0
02COMP12,07/02/23,1.0
02EPP6305,07/02/23,30.0
02TOR812,07/02/23,100.0
02TORFOSF,07/02/23,400.0
04CHPAV,07/02/23,3.0
05TUBPL12,07/02/23,3.0
GTRAS,07/02/23,1.0
01ALREC,07/02/23,200.0
01CAS122,07/02/23,12.0
01CEMCAZ50,07/02/23,20.0
01CEMMCA50,07/02/23,60.0
01VAR38,07/02/23,150.0
05CODPVC245,07/02/23,6.0
05CODPVC290,07/02/23,6.0
05CODPVC490,07/02/23,6.0
05CPOPVC6,07/02/23,4.0
05TUBPVCN2,07/02/23,30.0
05TUBPVCN4,07/02/23,12.0
05TUBPVCN6,07/02/23,24.0
01BLO20,07/02/23,300.0
01BLO20,08/02/23,300.0
01BLO20,08/02/23,300.0
01YEM,08/02/23,15.0
01CEMBIG,09/02/23,2.0
01ALAM,09/02/23,30.0
01ALREC,09/02/23,10.0
01VAR38,09/02/23,30.0
01VAR38,09/02/23,30.0
01ALREC,09/02/23,50.0
01BLO20,09/02/23,600.0
01CEMCAZ50,09/02/23,100.0
01CEMMCA50,09/02/23,40.0
01VAR1,09/02/23,6.0
01VAR34,09/02/23,30.0
01CEMAGR,10/02/23,23.84
01CEMAGR,10/02/23,26.32
01CEMCAZ50,10/02/23,25.0
01ALAM,11/02/23,50.0
01CEMCAZ50,11/02/23,5.0
01YEM,11/02/23,15.0
01BLO15,11/02/23,300.0
03VIPRr634,11/02/23,315.46
01ALREC,13/02/23,2.0
01ARM12204,13/02/23,3.0
01COMB34,13/02/23,2.0
03LN41010,14/02/23,3.0
03PL410316,14/02/23,140.0
03POL1010,14/02/23,585.0
03PTR212,14/02/23,620.0
01BLO20,14/02/23,300.0
01ALREC,14/02/23,10.0
01VAR38,14/02/23,45.0
01CEMBIG,14/02/23,2.0
01CEMBIG,14/02/23,4.0
01ARECOS,14/02/23,1.0
01BLO15,14/02/23,100.0
GTRAS,14/02/23,1.0
01CEMBIG,15/02/23,2.0
01CEMAGR,10/03/23,50.22
01YEM,14/02/23,10.0
01CEMCAZ50,15/02/23,20.0
01BLO20,15/02/23,200.0
01ARM1538,15/02/23,4.0
01CEMBIG,15/02/23,2.0
01VAR38,15/02/23,8.0
01ALREC,15/02/23,1.0
01CAS122,15/02/23,20.0
05CODPL12,15/02/23,8.0
05CODPLH,15/02/23,1.0
05PLJLR20,15/02/23,1.0
05TEEPL12,15/02/23,2.0
01CEMAGR,15/02/23,19.9
01BLO15,15/02/23,1000.0
06CLAC212,15/02/23,5.0
01CEMCAZ50,16/02/23,6.0
06CLA212,16/02/23,2.0
01CEMCAZ50,16/02/23,50.0
01CEMCAZ50,16/02/23,6.0
01ALREC,17/02/23,10.0
06CLA212,17/02/23,2.0
06CODP3,17/02/23,4.0
08CAJO4R,17/02/23,2.0
01ALREC,17/02/23,4.0
01BLO12,17/02/23,200.0
01CEMCAZ50,17/02/23,10.0
01CEMAGR,17/02/23,19.46
03LAMINOX24,17/02/23,1.0
01BLO10,18/02/23,150.0
01BLO15,18/02/23,200.0
GTRAS,18/02/23,1.0
