Claart,Fecncre,Cant,Clacli,Clatipcli
06POLH2,07/10/18,3.0,MUNICIPIO1,4
01CEMCAZ50,07/07/18,100.0,MOST1118,8
01VAR38,07/10/18,2.0,MUNICIPIO1,4
04HPPB141,07/10/18,100.0,MUNICIPIO1,4
04HSI2176,07/10/18,2.0,MUNICIPIO1,4
05ADAPIM2,07/10/18,2.0,MUNICIPIO1,4
0610849,07/10/18,1.0,MUNICIPIO1,4
0644242,07/10/18,2.0,MUNICIPIO1,4
06GUANCN,07/10/18,2.0,MUNICIPIO1,4
06POLH2,07/10/18,20.0,MUNICIPIO1,4
01CEMBIG,07/10/18,4.0,MRS2157,0
01CEMBIG,07/10/18,10.0,AACP71,9
01CEMCAZ50,07/11/18,160.0,MOST1118,8
01CEMCAZ50,07/11/18,40.0,MOST1118,8
01CEMCAZ50,07/11/18,35.0,JURF73,0
01CEMCAZ50,07/12/18,3.0,MRSZI0063,0
03PC10018,07/12/18,48.6,MRSZI0063,0
03PR17518,07/12/18,14.4,MRSZI0063,0
03R250C18,07/12/18,24.4,MRSZI0063,0
03VCAR12,07/12/18,42.0,MRSZI0063,0
03VCUA12,07/12/18,42.0,MRSZI0063,0
04HTEJ112,07/12/18,1.0,MRSZI0063,0
0649365,07/12/18,1.0,MRSZI0063,0
01CEMCAZ50,07/12/18,320.0,MAMR53,8
01CEMCAZ50,13/07/18,5.0,MRS39,1
01ALAM,13/07/18,20.69,MRS2157,0
01VAR38,13/07/18,20.0,MRS2157,0
01ALAM,13/07/18,29.31,MRS2157,0
01CEMCAZ50,13/07/18,180.0,MAMR53,8
05ADAPMPH12,13/07/18,1.0,RODH66,6
05PEGAD120,13/07/18,1.0,RODH66,6
0615511,13/07/18,2.0,RODH66,6
0618101,13/07/18,1.0,RODH66,6
06CINT12,13/07/18,1.0,RODH66,6
05VALERO12,13/07/18,1.0,RODH66,6
01CEMCAZ50,13/07/18,30.0,MOST1118,8
06CONMX12,14/07/18,1.0,MRS2157,0
01ALREC,14/07/18,30.0,MRS2157,0
01CEMCAZ50,16/07/18,5.0,MRS39,1
01CEMCAZ50,16/07/18,280.0,MRS2171,0
01CEMCAZ50,16/07/18,30.0,MOST1118,8
01CEMCAZ50,16/07/18,100.0,MOST1118,8
01CEMCAZ50,17/07/18,220.0,MRS2171,0
03PR17520,17/07/18,54.0,MUNICIPIO1,4
04HSI2176,17/07/18,2.0,MUNICIPIO1,4
03PTR11414,17/07/18,11.4,MUNICIPIO1,4
03ANG18112,18/07/18,45.6,MRSZI0063,0
06TAQ516,19/07/18,3.5,MUNICIPIO1,4
06TAQ516,19/07/18,5.5,MUNICIPIO1,4
03PR17520,19/07/18,10.8,MUNICIPIO1,4
03PR17520,19/07/18,32.4,MUNICIPIO1,4
06BRC386,19/07/18,1.0,MUNICIPIO1,4
06TAQ516,19/07/18,7.0,MUNICIPIO1,4
01VAR38,19/07/18,70.0,MRS2157,0
01CEMCAZ50,21/07/18,40.0,MOST1118,8
01CEMCAZ50,23/07/18,36.0,MRSZI015,0
01CEMCAZ50,23/07/18,50.0,MOST1118,8
03POL36,23/07/18,30.4,MUNICIPIO8,4
06MAC20,23/07/18,1.0,MUNICIPIO8,4
06MAC18,23/07/18,0.5,MUNICIPIO8,4
05ADAPIM2,24/07/18,8.0,MUNICIPIO1,4
05CI2,24/07/18,1.0,MUNICIPIO1,4
05CODGALV1290,24/07/18,40.0,MUNICIPIO1,4
05GALVNB2,24/07/18,10.0,MUNICIPIO1,4
05ABRASF8,24/07/18,50.0,MUNICIPIO1,4
05ABRZT2,24/07/18,30.0,MUNICIPIO1,4
05ADAPIM1,24/07/18,5.0,MUNICIPIO1,4
05LLAN12UN,24/07/18,20.0,MUNICIPIO1,4
05NIPGAL1212,24/07/18,20.0,MUNICIPIO1,4
05NIPGALV2,24/07/18,2.0,MUNICIPIO1,4
05NIPPI2,24/07/18,10.0,MUNICIPIO1,4
05NIPPVCIN12,24/07/18,10.0,MUNICIPIO1,4
05REDGB21,24/07/18,5.0,MUNICIPIO1,4
05TAPHGAL2,24/07/18,1.0,MUNICIPIO1,4
05TEEG2,24/07/18,6.0,MUNICIPIO1,4
05VEPR2,24/07/18,2.0,MUNICIPIO1,4
06ABRASF10,24/07/18,20.0,MUNICIPIO1,4
06POLH1,24/07/18,500.0,MUNICIPIO1,4
06POLH12,24/07/18,400.0,MUNICIPIO1,4
06POLH2,24/07/18,1000.0,MUNICIPIO1,4
01COMB34,24/07/18,14.0,CRO0105,0
01CAL,24/07/18,2.0,CRO0105,0
01CEMCAZ50,24/07/18,50.0,CRO0105,0
0617305,24/07/18,2.0,CRO0105,0
0619072,24/07/18,2.0,CRO0105,0
0646308,24/07/18,1.0,CRO0105,0
06ALPN34,24/07/18,60.0,CRO0105,0
06GUANCYL,24/07/18,4.0,CRO0105,0
06LAG125R,24/07/18,25.0,CRO0105,0
01CEMCAZ50,24/07/18,1.0,MUNICIPIO1,4
05ABRZT2,24/07/18,8.0,MUNICIPIO1,4
05NIPPI2,24/07/18,4.0,MUNICIPIO1,4
05NIPPVCIN34,24/07/18,3.0,MUNICIPIO1,4
06CADG18,24/07/18,3.0,MUNICIPIO1,4
06POLH2,24/07/18,400.0,MUNICIPIO1,4
06POLH34,24/07/18,300.0,MUNICIPIO1,4
01CEMCAZ50,29/09/18,100.0,MOST1118,8
01CEMMCA50,25/07/18,10.0,MRS2157,0
01CEMCAZ50,25/07/18,50.0,MOST1118,8
01CEMCAZ50,26/07/18,80.0,MOST1118,8
01CEMCAZ50,26/07/18,280.0,MAMR53,8
01CEMCAZ50,26/07/18,220.0,MAMR53,8
0614727,26/07/18,1.0,CRO0105,0
01ALREC,27/07/18,5.0,MRS2157,0
01CEMBIG,27/07/18,2.0,MRSZI5423,0
01CEMCAZ50,30/07/18,80.0,MOST1118,8
01CEMCAZ50,08/01/18,120.0,MOST1118,8
06ALAG125,08/01/18,22.0,CRO0105,0
01MALSOL10,08/02/18,500.0,RODH66,6
04HSO1818,08/02/18,2.06,RODH66,6
0614187,08/02/18,2.0,RODH66,6
01CEMCAZ50,08/02/18,150.0,PSP14,0
05CODGALV1290,08/02/18,20.0,PSP14,0
05TEEGAL12,08/02/18,17.0,PSP14,0
05TUBGALV12,08/02/18,25.0,PSP14,0
03PR20018,08/02/18,17.6,MUNICIPIO1,4
03PTR214,08/02/18,18.2,MUNICIPIO1,4
03TM1834,08/02/18,19.2,MUNICIPIO1,4
04HBISTU58,08/02/18,6.0,MUNICIPIO1,4
04HDD412,08/02/18,1.0,MUNICIPIO1,4
04HDDCM7,08/02/18,1.0,MUNICIPIO1,4
04HPIC12,08/02/18,1.0,MUNICIPIO1,4
04HSI2176,08/02/18,1.0,MUNICIPIO1,4
04PRR5,08/02/18,1.0,MUNICIPIO1,4
0620401,08/02/18,1.0,MUNICIPIO1,4
03PTR3314,08/02/18,81.0,RODH66,6
04HDCM7,08/02/18,3.0,RODH66,6
01CEMBIG,08/03/18,2.0,MRS2157,0
01CEMCAZ50,16/08/18,80.0,MOST1118,8
05TUBPVCN6,08/04/18,12.0,RODH66,6
05TUBPVCN8,08/04/18,2.0,RODH66,6
05TUBPVCN6,08/06/18,6.0,RODH66,6
05TUBPVCN8,08/06/18,2.0,RODH66,6
01CEMCAZ50,08/06/18,40.0,RALF56,1
01ALAM,08/07/18,15.0,MRS2285,0
01ALREC,08/07/18,4.0,MRS2285,0
01ARM204,08/07/18,5.0,MRS2285,0
01CEMCAZ50,08/07/18,5.0,MRS2285,0
06CLA212,08/07/18,4.0,MRS2285,0
01VAR38,08/07/18,10.0,MRS2285,0
01ARM1538,08/07/18,20.0,RALF56,1
01CEMCAZ50,08/08/18,400.0,SATN78,3
05TUBGALV12,10/05/18,1.0,PSP14,0
01CEMBIG,08/09/18,6.0,AACP71,9
01ALREC,08/09/18,50.0,MRS2157,0
01ARM204,08/09/18,20.0,MRS2157,0
01ALAM,08/09/18,30.0,MRS2157,0
01ARM204,08/10/18,3.0,MRS2285,0
01CEMCAZ50,08/10/18,5.0,MRS2285,0
01ALREC,08/11/18,1.5,MRS2285,0
01CAL,08/11/18,1.0,MRS2285,0
08POL12,08/11/18,30.0,MRS2285,0
01CEMCAZ50,08/10/18,50.0,MUNICIPIO1,4
05CPOPVC6,08/10/18,33.0,MUNICIPIO1,4
05PEGAD7471,08/10/18,3.0,MUNICIPIO1,4
05REDPVC64,08/10/18,1.0,MUNICIPIO1,4
05TUBPVCN6,08/10/18,198.0,MUNICIPIO1,4
01CEMCAZ50,08/11/18,20.0,MOST1118,8
01CEMBIG,08/11/18,2.0,MRS2157,0
01ARE,21/08/18,4.0,MRSZI00056,0
01BLO15,21/08/18,500.0,MRSZI00056,0
01CEMCAZ50,14/08/18,5.0,MRS818,0
01CAS661,14/08/18,22.0,RALF56,1
01CEMCAZ50,14/08/18,5.0,RALF56,1
01CEMCAZ50,14/08/18,40.0,MOST1118,8
01CEMBIG,14/08/18,2.0,MRSZI5423,0
01CEMCAZ50,15/08/18,5.0,MRS818,0
01CAL,15/08/18,2.0,MRS2285,0
01CAL,15/08/18,2.0,MRS2285,0
01CEMCAZ50,15/08/18,6.0,MRS2285,0
01ARM204,15/08/18,10.0,MRS2157,0
01CEMBIG,15/08/18,2.0,MRS2157,0
01VAR38,15/08/18,10.0,MRS2157,0
01CAL,16/08/18,4.0,MRSZI0017,0
01CEMCAZ50,16/08/18,3.0,MRSZI0017,0
01EST1520,16/08/18,3.0,MRSZI0017,0
01CEMCAZ50,17/08/18,3.0,MRSZI0017,0
01ARM204,17/08/18,10.0,MRSZI00056,0
01CEMCAZ50,17/08/18,7.0,MRSZI00056,0
01COMB34,17/08/18,6.0,MRSZI00056,0
01VAR38,17/08/18,6.0,MRSZI00056,0
01ALREC,17/08/18,15.0,MRSZI00056,0
04HSEL,17/08/18,1.0,MRSZI00056,0
0618101,17/08/18,2.0,MRSZI00056,0
05ADAPIM12,17/08/18,8.0,MUNICIPIO1,4
05NIP21,17/08/18,5.0,MUNICIPIO1,4
05NIPLION,17/08/18,10.0,MUNICIPIO1,4
05TEEIN1,17/08/18,5.0,MUNICIPIO1,4
05TEEPVCIN12,17/08/18,10.0,MUNICIPIO1,4
01CEMMCA50,18/08/18,10.0,MRS2157,0
01BLO15,18/08/18,50.0,MRSZI00056,0
01CEMCAZ50,18/08/18,2.0,MRSZI00056,0
01VAR38,18/08/18,6.0,MRSZI00056,0
06CLA212,18/08/18,10.0,MRSZI00056,0
01CEMCAZ50,18/08/18,4.0,MRSZI0017,0
01ARM204,18/08/18,3.0,MRS2285,0
01CEMCAZ50,18/08/18,3.0,MRS2285,0
01VAR38,18/08/18,6.0,MRS2285,0
01CEMCAZ50,18/08/18,40.0,MOST1118,8
01CEMCAZ50,20/08/18,80.0,MOST1118,8
01ARM204,20/08/18,6.0,MRSZI00056,0
01CEMCAZ50,20/08/18,7.0,MRSZI00056,0
01ARM204,20/08/18,6.0,MRSZI00056,0
01CEMCAZ50,20/08/18,7.0,MRSZI00056,0
01CAL,21/08/18,2.0,RODH66,6
01CEMBIG,22/08/18,2.0,MRS2157,0
01CEMMCA50,22/08/18,15.0,MRS2157,0
01CEMCAZ50,22/08/18,5.0,MRSZI00056,0
03VCUA12,22/08/18,301.0,MRSZI00066,0
04HSI2178,22/08/18,3.0,MRSZI00066,0
01ALREC,22/08/18,2.0,MRS2285,0
06CLA212,22/08/18,1.6,MRS2285,0
01CEMCAZ50,22/08/18,40.0,MOST1118,8
01VAR38,22/08/18,8.0,SIMS6112,0
04HSEL,22/08/18,5.0,SIMS6112,0
0611752,22/08/18,4.0,SIMS6112,0
0618647,22/08/18,3.0,SIMS6112,0
06CLAC212,22/08/18,5.0,SIMS6112,0
06MANPNT38,22/08/18,15.0,SIMS6112,0
06PALT,22/08/18,8.0,SIMS6112,0
06VOLTAL,22/08/18,2.0,SIMS6112,0
01CEMCAZ50,23/08/18,5.0,MRSZI00056,0
01ARM204,24/08/18,2.0,MRSZI00056,0
01CEMCAZ50,24/08/18,5.0,MRSZI00056,0
01VAR38,23/08/18,2.0,MRSZI00056,0
01BLO15,23/08/18,500.0,MRSZI00056,0
01CEMBIG,09/03/18,2.0,MRSZI5423,0
06COD19,23/08/18,40.0,MCS85,4
08CAJO,23/08/18,44.0,MCS85,4
08TUBC34PD,23/08/18,39.0,MCS85,4
08TUBC34PD,24/08/18,13.0,MCS85,4
01CEMCAZ50,24/08/18,80.0,MOST1118,8
01CEMCAZ50,24/08/18,100.0,UCR,0
05PEGGR13,24/08/18,10.0,UCR,0
05TUBKIT,24/08/18,100.0,UCR,0
01CEMCAZ50,25/08/18,3.0,MRSZI00056,0
0612589,25/08/18,3.0,RODH66,6
01ARM204,27/08/18,4.0,MRSZI00056,0
01BLO15,27/08/18,200.0,MRSZI00056,0
01CEMCAZ50,27/08/18,6.0,MRSZI00056,0
01BLO15,27/08/18,140.0,RODH66,6
05ADAPHH12,27/08/18,1.0,RODH66,6
05CODPL12,27/08/18,3.0,RODH66,6
05CODPLH,27/08/18,1.0,RODH66,6
05CONPL12,27/08/18,1.0,RODH66,6
05COPL12,27/08/18,10.0,RODH66,6
05LLAN12UN,27/08/18,1.0,RODH66,6
05TEEPVCH12,27/08/18,1.0,RODH66,6
05TUBPL12,27/08/18,10.0,RODH66,6
06CINT12,27/08/18,1.0,RODH66,6
01CEMCAZ50,27/08/18,80.0,MOST1118,8
01ARM1538,28/08/18,3.0,MRS818,0
01BLO15,28/08/18,100.0,MRS818,0
01CAL,28/08/18,3.0,MRS818,0
01CEMCAZ50,28/08/18,5.0,MRS818,0
05CODPVC490,09/04/18,1.0,RODH66,6
05PEGAD240,09/04/18,1.0,RODH66,6
05TEEPVC4,09/04/18,1.0,RODH66,6
05TUBPVCN4,09/04/18,9.0,RODH66,6
01ALREC,09/04/18,3.0,RODH66,6
01MALSOL10,09/04/18,144.0,RODH66,6
01CEMCAZ50,29/08/18,5.0,MRS818,0
06PALT,29/08/18,2.0,SIMS6112,0
06TALACOM,29/08/18,7.0,SIMS6112,0
06VOLTAL,29/08/18,3.0,SIMS6112,0
01CEMCAZ50,30/08/18,160.0,MOST1118,8
01CEMBIG,30/08/18,6.0,MRSZI00067,0
06MACI12125,30/08/18,140.0,MRS743,0
03POL36,30/08/18,152.0,MUNICIPIO8,4
0610621,30/08/18,1.0,MUNICIPIO8,4
01CEMCAZ50,31/08/18,3.0,MRS818,0
04HTEJ2,31/08/18,2.0,MCS85,4
06MACI1051,31/08/18,20.0,MCS85,4
06MACI121,31/08/18,100.0,MCS85,4
03ANG3161,31/08/18,11.0,MCS85,4
03LA10126500,31/08/18,5.0,MCS85,4
03POL36,31/08/18,60.8,MCS85,4
03PTR11214,31/08/18,264.0,MCS85,4
03PTR214,31/08/18,364.0,MCS85,4
03SOL181,31/08/18,12.0,MCS85,4
03TC302,31/08/18,8.0,MCS85,4
03TC40112,31/08/18,3.0,MCS85,4
04HSI2178,31/08/18,5.0,MCS85,4
04HSO1318,31/08/18,10.0,MCS85,4
01CEMCAZ50,31/08/18,1180.0,MCS85,4
06MACI122,31/08/18,120.0,MCS85,4
03LA10126600,31/08/18,6.0,MCS85,4
03PTR214,31/08/18,36.4,MCS85,4
04HSI2178,31/08/18,5.0,MCS85,4
04HTEJ2,31/08/18,2.0,MCS85,4
04PICG12,31/08/18,1.0,MCS85,4
05COD4S2,31/08/18,4.0,MCS85,4
01ALREC,31/08/18,275.0,MCS85,4
01ARM204,31/08/18,35.0,MCS85,4
01BLO15,31/08/18,1500.0,MCS85,4
01CAL,31/08/18,110.0,MCS85,4
01CEMCAZ50,31/08/18,1250.0,MCS85,4
01VAR38,31/08/18,140.0,MCS85,4
05CODPVC490,31/08/18,6.0,MCS85,4
05PEGAD500,31/08/18,1.0,MCS85,4
05TEEPVC4,31/08/18,6.0,MCS85,4
05TEEPVC42,31/08/18,2.0,MCS85,4
05TUBCPV12,31/08/18,24.4,MCS85,4
05TUBPVCN2,31/08/18,18.0,MCS85,4
05TUBPVCN4,31/08/18,24.0,MCS85,4
06CLA212,31/08/18,20.0,MCS85,4
06CLAC212,31/08/18,5.0,MCS85,4
01ALAM,31/08/18,130.0,MCS85,4
01CEMCAZ50,31/08/18,120.0,MCS85,4
01ARM12204,09/03/18,5.0,MRS2157,0
01VAR38,09/03/18,70.0,MRS2157,0
01CEMCAZ50,09/04/18,3.0,MRS818,0
01CEMCAZ50,09/04/18,20.0,MRS2043,0
01MALSOL10,09/04/18,10.0,RODH66,6
01CEMBIG,09/05/18,2.0,MRS2157,0
01CEMCAZ50,09/06/18,80.0,SATN78,3
05TUBGALV522,09/06/18,3.0,MUNICIPIO1,4
06MACI12175,09/06/18,40.0,MUNICIPIO1,4
06AEROCR,09/06/18,1.0,MUNICIPIO1,4
06AERORT,09/06/18,1.0,MUNICIPIO1,4
06ALAG145,09/06/18,1.0,MUNICIPIO1,4
06CINAIS6018,09/06/18,1.0,MUNICIPIO1,4
06PES300T,09/06/18,2.0,MUNICIPIO1,4
06T49212,09/06/18,1.0,MUNICIPIO1,4
04HDD412,09/07/18,1.0,RODH66,6
04HDDCM7,09/07/18,5.0,RODH66,6
0620401,09/07/18,3.0,RODH66,6
0620402,09/07/18,1.0,RODH66,6
06EC12,09/07/18,1.0,RODH66,6
03POL66,09/08/18,750.0,RODH66,6
03PTR214,09/08/18,254.8,RODH66,6
03SOL3163,09/08/18,36.0,RODH66,6
04HDCM14,09/08/18,4.0,RODH66,6
04HSI2110,09/08/18,10.0,RODH66,6
06FG19,09/08/18,2.0,RODH66,6
06T501,09/08/18,20.0,RODH66,6
03POL66,09/08/18,50.0,RODH66,6
03SOL3163,09/08/18,36.0,RODH66,6
06BRC126,09/08/18,1.0,RODH66,6
04HDCM14,09/08/18,2.0,RODH66,6
04HDDC412,09/08/18,3.0,RODH66,6
O6TAQ586,09/08/18,8.0,RODH66,6
01CEMCAZ50,09/11/18,5.0,MRSZI00056,0
01VAR38,09/11/18,15.0,MRSZI00056,0
06CLA212,09/11/18,5.0,MRSZI00056,0
01CEMCAZ50,09/10/18,3.0,MRSZI00056,0
01VAR38,09/10/18,3.0,MRSZI00056,0
01ALREC,09/10/18,8.0,MRSZI00056,0
01CEMCAZ50,09/10/18,1.0,MRSZI00056,0
01EST1520,09/10/18,36.0,MRSZI00056,0
01VAR38,09/10/18,1.0,MRSZI00056,0
01VAR38,09/10/18,5.0,RODH66,6
0612583,09/10/18,1.0,RODH66,6
01ALREC,09/10/18,2.0,RODH66,6
04HTAQ516,09/10/18,85.0,PSP14,0
04TMOS105,09/10/18,10.0,PSP14,0
0545046,09/10/18,2.0,PSP14,0
05ABRTO34,09/10/18,30.0,PSP14,0
05CESPFF,09/10/18,7.0,PSP14,0
05CODGALV1290,09/10/18,35.0,PSP14,0
05CUECERCG,09/10/18,7.0,PSP14,0
05LLAAST,09/10/18,35.0,PSP14,0
05TEEGAL12,09/10/18,7.0,PSP14,0
05TUBGALV12,09/10/18,10.0,PSP14,0
0649330,09/10/18,14.0,PSP14,0
06MAAF4150,09/10/18,14.0,PSP14,0
06MAAF4151,09/10/18,14.0,PSP14,0
06MAAF4152,09/10/18,7.0,PSP14,0
06MACRI8,09/10/18,10.0,PSP14,0
06PIJ10112,09/10/18,85.0,PSP14,0
01CEMCAZ50,09/10/18,4.0,MRS818,0
01VAR38,09/10/18,3.0,MRSZI00056,0
08TOR121,09/11/18,4.0,RODH66,6
08TUER12,09/11/18,4.0,RODH66,6
0614240,09/11/18,2.0,RODH66,6
06ALAG145,09/11/18,2.0,RODH66,6
01CEMCAZ50,09/11/18,10.0,RODH66,6
01BLO15,09/12/18,300.0,MRSZI00056,0
01CEMCAZ50,09/12/18,4.0,MRSZI00056,0
01COMB34,09/12/18,4.0,MRSZI00056,0
01BLO15,09/12/18,200.0,MRSZI00056,0
01BLO12,09/12/18,104.0,RODH66,6
01BLO15,09/12/18,30.0,RODH66,6
01CAL,09/12/18,2.0,RODH66,6
06CLA4,09/12/18,1.0,RODH66,6
03POL66,09/12/18,100.0,RODH66,6
04HSI2110,09/12/18,6.1,RODH66,6
03POL36,09/12/18,76.0,RODH66,6
01CEMBIG,09/12/18,2.0,MRS2157,0
03POL36,09/12/18,45.6,RODH66,6
01CEMCAZ50,13/09/18,2.0,MRSZI00056,0
01CEMMCA50,13/09/18,10.0,MRS2157,0
01CEMCAZ50,13/09/18,6.0,RODH66,6
01CEMCAZ50,14/09/18,3.0,MRSZI00056,0
01CEMCAZ50,14/09/18,2.62,MRSZI00056,0
05MFC12,14/09/18,100.0,MRSZI00056,0
01CEMCAZ50,15/09/18,3.0,MRSZI00056,0
01VAR38,15/09/18,4.0,MRSZI00056,0
01ALREC,15/09/18,50.0,MRS2157,0
01CEMCAZ50,15/09/18,6.0,RODH66,6
03LA10126350,15/09/18,12.0,RODH66,6
03LA10126650,15/09/18,8.0,RODH66,6
04HPPB141,15/09/18,1000.0,RODH66,6
05NG26,15/09/18,2.0,RODH66,6
03LA10126650,15/09/18,10.0,RODH66,6
04HTAQ516,15/09/18,85.0,PSP14,0
04TMOS105,15/09/18,10.0,PSP14,0
0545046,15/09/18,2.0,PSP14,0
05ABRTO34,15/09/18,30.0,PSP14,0
05CESPFF,15/09/18,7.0,PSP14,0
05CODGALV1290,15/09/18,35.0,PSP14,0
05CUECERCG,15/09/18,7.0,PSP14,0
05LLAAST,15/09/18,28.0,PSP14,0
05TEEGAL12,15/09/18,7.0,PSP14,0
0649330,15/09/18,14.0,PSP14,0
06MAAF4150,15/09/18,5.0,PSP14,0
06MAAF4152,15/09/18,7.0,PSP14,0
06PIJ10112,15/09/18,85.0,PSP14,0
05LLAAST,15/09/18,7.0,PSP14,0
05TUBGALV12,15/09/18,11.0,PSP14,0
06MAAF4151,15/09/18,14.0,PSP14,0
06MACRI6,15/09/18,10.0,PSP14,0
03M22520,15/09/18,5.8,MUNICIPIO1,4
04HSI2176,15/09/18,1.0,MUNICIPIO1,4
06T501,15/09/18,2.0,MUNICIPIO1,4
06VC0200,15/09/18,1.0,MUNICIPIO1,4
06CLA3,15/09/18,1.0,RODH66,6
03POL36,17/09/18,30.4,RODH66,6
01ARM204,18/09/18,14.0,MRS2157,0
01VAR38,18/09/18,7.0,MUNICIPIO1,4
03ANG181,18/09/18,59.2,MUNICIPIO1,4
03PC15018,18/09/18,50.4,MUNICIPIO1,4
04HDDC7,18/09/18,2.0,MUNICIPIO1,4
04HSI2178,18/09/18,1.0,MUNICIPIO1,4
0618101,18/09/18,1.0,MUNICIPIO1,4
03ANG181,18/09/18,14.8,MUNICIPIO1,4
03PTR11214,18/09/18,105.0,MUNICIPIO1,4
0618101,18/09/18,1.0,MUNICIPIO1,4
04HDDC412,18/09/18,2.0,RODH66,6
04HSI2178,18/09/18,0.5,RODH66,6
02TOR812,18/09/18,100.0,RODH66,6
03PC10018,18/09/18,5.4,RODH66,6
04HDDC412,18/09/18,2.0,RODH66,6
04HSI2178,18/09/18,0.5,RODH66,6
03PTR11214,19/09/18,52.8,MUNICIPIO1,4
05ADAPH34,20/09/18,2.0,MUNICIPIO1,4
05CODCP9012,20/09/18,20.0,MUNICIPIO1,4
05FLOPTIN,20/09/18,2.0,MUNICIPIO1,4
05MULCVETU,20/09/18,2.0,MUNICIPIO1,4
05REDBCPVC3412,20/09/18,2.0,MUNICIPIO1,4
05TUBCPV12,20/09/18,36.6,MUNICIPIO1,4
05VAL12,20/09/18,2.0,MUNICIPIO1,4
01CEMCAZ50,20/09/18,3.82,MRSZI00056,0
01VAR38,20/09/18,4.0,MRSZI00056,0
05ADAPHC12,20/09/18,4.0,MUNICIPIO1,4
05LLAAST,20/09/18,2.0,MUNICIPIO1,4
06IMPTR19,20/09/18,1.0,MUNICIPIO1,4
0648485,20/09/18,1.0,RODH66,6
06COD19,20/09/18,1.0,RODH66,6
08COPCPD34,20/09/18,6.0,RODH66,6
08COPCPG12,20/09/18,6.0,RODH66,6
01CEMCAZ50,21/09/18,20.0,MRS2043,0
01CEMCAZ50,21/09/18,100.0,MOST1118,8
01CEMMCA50,22/09/18,10.0,MRS2157,0
01YEM,22/09/18,20.0,MRS2157,0
01CEMCAZ50,22/09/18,170.0,SATN78,3
04HDDC412,22/09/18,2.0,RODH66,6
05CODPVC490,22/09/18,1.0,RODH66,6
05PEGAD120,22/09/18,1.0,RODH66,6
05TUBPVCN4,22/09/18,6.0,RODH66,6
06PES300T,22/09/18,2.0,RODH66,6
03VRED58,22/09/18,76.8,RODH66,6
06PES300T,22/09/18,2.0,RODH66,6
01T244,22/09/18,1.0,RODH66,6
0613515,22/09/18,1.0,RODH66,6
06ALAG125,22/09/18,1.0,RODH66,6
05COPPVC4,24/09/18,1.0,RODH66,6
01ALAM,24/09/18,50.0,MRS2157,0
01CEMBIG,24/09/18,0.1,MRSZI5423,0
01CEMBIG,24/09/18,1.9,MRSZI5423,0
01ARM1538,25/09/18,18.0,MRSZI013,8
01CEMBIG,25/09/18,2.0,MRSZI013,8
03LA10128610,10/06/18,4.0,RODH66,6
04HPPB14112,10/06/18,100.0,RODH66,6
05CHU1122,25/09/18,1.0,MUNICIPIO1,4
05LLAIPL,25/09/18,3.0,MUNICIPIO1,4
05TEECPVCC12,25/09/18,10.0,MUNICIPIO1,4
06PES300T,25/09/18,2.0,MUNICIPIO1,4
01CEMCAZ50,26/09/18,100.0,MOST1118,8
03LAMGT305,27/09/18,2.0,MRS2043,0
03PERC050,27/09/18,4.74,MRS2043,0
03ANG181,27/09/18,29.6,MUNICIPIO1,4
03LN31024,27/09/18,2.0,MUNICIPIO1,4
05TUBGALV522,27/09/18,5.0,MUNICIPIO1,4
06MACI12175,27/09/18,80.0,MUNICIPIO1,4
06MANAS11,27/09/18,30.0,MUNICIPIO1,4
06MANAS230,27/09/18,5.0,MUNICIPIO1,4
04HTAQ38,28/09/18,10.0,MUNICIPIO1,4
05ABRU12,28/09/18,20.0,MUNICIPIO1,4
05ADAPHC12,28/09/18,3.0,MUNICIPIO1,4
05ADAPMC12,28/09/18,3.0,MUNICIPIO1,4
05CODCP9012,28/09/18,5.0,MUNICIPIO1,4
05COFLEXWCC,28/09/18,3.0,MUNICIPIO1,4
05LLAAST,28/09/18,3.0,MUNICIPIO1,4
05PEGC500,28/09/18,1.0,MUNICIPIO1,4
0644376,28/09/18,10.0,MUNICIPIO1,4
0649365,28/09/18,2.0,MUNICIPIO1,4
06ALAG16,28/09/18,1.0,MUNICIPIO1,4
06CINT12,28/09/18,2.0,MUNICIPIO1,4
06CLAC112,28/09/18,1.0,MUNICIPIO1,4
04HPPB14112,28/09/18,200.0,RODH66,6
05CODPVC490,28/09/18,6.0,RODH66,6
05PEGAD500,28/09/18,1.0,RODH66,6
05TUBPVCN4,28/09/18,6.0,RODH66,6
01CEMCAZ50,28/09/18,400.0,PERC80,8
06CLA212,28/09/18,6.0,MRS2043,0
08CAJO,28/09/18,6.0,MRS2043,0
01ALREC,28/09/18,35.0,MRS2043,0
01BAB1030,28/09/18,660.0,MRS2043,0
01CEMCAZ50,28/09/18,53.0,MRS2043,0
01COMB34,28/09/18,9.5,MRS2043,0
01EST123,28/09/18,123.4,MRS2043,0
01EST1520,28/09/18,2.4,MRS2043,0
01EST1530,28/09/18,20.4,MRS2043,0
01VAR38,28/09/18,68.0,MRS2043,0
04HDCM14,28/09/18,2.0,RODH66,6
04HDDC7,28/09/18,4.0,RODH66,6
04HSO1318,28/09/18,10.0,RODH66,6
01CEMCAZ50,28/09/18,4.0,JURF73,0
04HPPB14112,28/09/18,25.0,JURF73,0
04HTAQ516,28/09/18,20.0,JURF73,0
05ABRU34,28/09/18,25.0,JURF73,0
0613295,28/09/18,1.0,JURF73,0
067593,28/09/18,4.0,JURF73,0
