"Numren","Claart","Precio","Cant","Des","Estado","Costo","Piva","Pimp2","Nummov","facren","Nncar","Numfac","Tipo","canfon","observacion","Clauni","objimp"
"1","SRVDC16","555","1","0","yes","0","16","0","3156172","0","ZINC0754","ZI069731","yes","0","","0",""
"1","SRVDC16","600","1","0","yes","0","16","0","3156458","0","ZINC0756","ZI069700","yes","0","","0",""
"1","SRVDC16","195.8","1","0","yes","0","16","0","3156461","0","ZINC0757","ZI069741","yes","0","","0",""
"1","SRVDC16","168","1","0","yes","0","16","0","3156464","0","ZINC0758","ZI069798","yes","0","","0",""
"1","SRVDC16","1219","1","0","yes","0","16","0","3156467","0","ZINC0759","ZI069815","yes","0","","0",""
"1","SRVDC16","388","1","0","yes","0","16","0","3156517","0","ZINC0751","ZI069732","yes","0","","0",""
"1","SRVDC16","165.6","1","0","yes","0","16","0","3156520","0","ZINC0752","ZI069720","yes","0","","0",""
"1","SRVDC16","35.2","1","0","yes","0","16","0","3156627","0","ZINC0760","ZI069843","yes","0","","0",""
"1","SRVDC16","32","1","0","yes","0","16","0","3156833","0","ZINC0748","ZI069905","yes","0","","0",""
"1","SRVDC16","180","1","0","yes","0","16","0","3156841","0","ZINC0749","ZI069901","yes","0","","0",""
"1","SRVDC16","822.8","1","0","yes","0","16","0","3156848","0","ZINC0750","ZI069869","yes","0","","0",""
"1","SRVDC16","1002.14","1","0","yes","0","16","0","3156865","0","ZINC0755","ZI069727","yes","0","","0",""
"1","SRVDC16","2754","1","0","yes","0","16","0","3164098","0","ZINC0767","ZI070053","yes","0","","0",""
"1","SRVDC16","194.1","1","0","yes","0","16","0","3164101","0","ZINC0768","ZI070083","yes","0","","0",""
"1","SRVDC16","203","1","0","yes","0","16","0","3164104","0","ZINC0769","ZI070086","yes","0","","0",""
"1","SRVDC16","67.84","1","0","yes","0","16","0","3164170","0","ZINC0778","ZI070197","yes","0","","0",""
"1","SRVDC16","394.4","1","0","yes","0","16","0","3164708","0","ZINC0776","ZI070185","yes","0","","0",""
"1","SRVDC16","120.38","1","0","yes","0","16","0","3164714","0","ZINC0777","ZI070188","yes","0","","0",""
"1","SRVDC0","500","1","0","yes","0","0","0","3164810","0","ZINC0772","ZI070134","yes","0","","0",""
"1","SRVDC16","342","1","0","yes","0","16","0","3164813","0","ZINC0773","ZI070162","yes","0","","0",""
"1","SRVDC16","352","1","0","yes","0","16","0","3164816","0","ZINC0774","ZI070173","yes","0","","0",""
"1","SRVDC16","300.3","1","0","yes","0","16","0","3164819","0","ZINC0775","ZI070178","yes","0","","0",""
"1","SRVDC16","15.96","1","0","yes","0","16","0","3164914","0","ZINC0770","ZI070099","yes","0","","0",""
"1","SRVDC16","105.25","1","0","yes","0","16","0","3164917","0","ZINC0771","ZI070101","yes","0","","0",""
"1","SRVDC16","110.9","1","0","yes","0","16","0","3164961","0","ZINC0761","ZI069986","yes","0","","0",""
"1","SRVDC16","207.6","1","0","yes","0","16","0","3164964","0","ZINC0762","ZI070002","yes","0","","0",""
"1","SRVDC16","48.6","1","0","yes","0","16","0","3164967","0","ZINC0763","ZI069944","yes","0","","0",""
"1","SRVDC16","89.6","1","0","yes","0","16","0","3164970","0","ZINC0764","ZI069947","yes","0","","0",""
"1","SRVDC16","200","1","0","yes","0","16","0","3164973","0","ZINC0765","ZI069961","yes","0","","0",""
"1","SRVDC16","145.6","1","0","yes","0","16","0","3164978","0","ZINC0766","ZI069971","yes","0","","0",""
"1","SRVDC16","1875","1","0","yes","0","16","0","3169281","0","ZINC0779","ZI070016","yes","0","","0",""
"1","SRVDC16","139.2","1","0","yes","0","16","0","3169429","0","ZINC0780","ZI070292","yes","0","","0",""
"1","SRVDC16","549.6","1","0","yes","0","16","0","3169432","0","ZINC0781","ZI070290","yes","0","","0",""
"1","SRVDC16","38.88","1","0","yes","0","16","0","3169436","0","ZINC0782","ZI070231","yes","0","","0",""
"1","SRVDC16","32.5","1","0","yes","0","16","0","3169441","0","ZINC0783","ZI070224","yes","0","","0",""
"1","SRVDC0","500","1","0","yes","0","0","0","3170688","0","ZINC0784","ZI070091","yes","0","","0",""
"1","SRVDC16","96","1","0","yes","0","16","0","3173689","0","ZINC0785","ZI070298","yes","0","","0",""
"1","SRVDC16","448.53","1","0","yes","0","16","0","3173698","0","ZINC0786","ZI070299","yes","0","","0",""
"1","SRVDC16","63.83","1","0","yes","0","16","0","3173705","0","ZINC0787","ZI070321","yes","0","","0",""
"1","SRVDC16","851.2","1","0","yes","0","16","0","3173709","0","ZINC0788","ZI070330","yes","0","","0",""
"1","SRVDC16","47.65","1","0","yes","0","16","0","3173713","0","ZINC0789","ZI070333","yes","0","","0",""
"1","SRVDC16","320.58","1","0","yes","0","16","0","3173805","0","ZINC0790","ZI070358","yes","0","","0",""
"1","SRVDC16","92.8","1","0","yes","0","16","0","3175822","0","ZINC0791","ZI070301","yes","0","","0",""
"1","SRVDC16","316.8","1","0","yes","0","16","0","3177001","0","ZINC0792","ZI070406","yes","0","","0",""
"1","SRVDC16","16.2","1","0","yes","0","16","0","3177005","0","ZINC0793","ZI070389","yes","0","","0",""
"1","SRVDC16","72.6","1","0","yes","0","16","0","3178497","0","ZINC0794","ZI070423","yes","0","","0",""
"1","SRVDC16","93","1","0","yes","0","16","0","3178500","0","ZINC0795","ZI070399","yes","0","","0",""
"1","SRVDC16","39.9","1","0","yes","0","16","0","3178503","0","ZINC0796","ZI070382","yes","0","","0",""
"1","SRVDC16","11","1","0","yes","0","16","0","3181361","0","ZINC0797","ZI070507","yes","0","","0",""
"1","SRVDC16","313.6","1","0","yes","0","16","0","3181364","0","ZINC0798","ZI070524","yes","0","","0",""
"1","SRVDC16","225","1","0","yes","0","16","0","3181901","0","ZINC0799","ZI070457","yes","0","","0",""
"1","SRVDC16","776.52","1","0","yes","0","16","0","3184993","0","ZINC0800","ZI069405","yes","0","","0",""
"1","SRVDC16","617.76","1","0","yes","0","16","0","3185743","0","ZINC0806","ZI070633","yes","0","","0",""
"1","SRVDC16","630.24","1","0","yes","0","16","0","3185746","0","ZINC0807","ZI070637","yes","0","","0",""
"1","SRVDC16","147.48","1","0","yes","0","16","0","3185800","0","ZINC0801","ZI070629","yes","0","","0",""
"1","SRVDC16","80.64","1","0","yes","0","16","0","3185803","0","ZINC0802","ZI070636","yes","0","","0",""
"1","SRVDC16","24.5","1","0","yes","0","16","0","3185806","0","ZINC0803","ZI070652","yes","0","","0",""
"1","SRVDC16","1388","1","0","yes","0","16","0","3185809","0","ZINC0804","ZI070541","yes","0","","0",""
"1","SRVDC16","1678.2","1","0","yes","0","16","0","3185812","0","ZINC0805","ZI070659","yes","0","","0",""
"1","SRVDC16","470","1","0","yes","0","16","0","3188129","0","ZINC0808","ZI070536","yes","0","","0",""
"1","SRVDC0","500","1","0","yes","0","0","0","3192355","0","ZINC0809","ZI070528","yes","0","","0",""
"1","SRVDC16","48","1","0","yes","0","16","0","3196151","0","ZINC0810","ZI070710","yes","0","","0",""
"1","SRVDC16","160.55","1","0","yes","0","16","0","3196154","0","ZINC0811","ZI070720","yes","0","","0",""
"1","SRVDC16","144","1","0","yes","0","16","0","3196157","0","ZINC0812","ZI070721","yes","0","","0",""
"1","SRVDC16","33.6","1","0","yes","0","16","0","3196262","0","ZINC0813","ZI070773","yes","0","","0",""
"1","SRVDC16","269.85","1","0","yes","0","16","0","3196265","0","ZINC0814","ZI070676","yes","0","","0",""
"1","SRVDC16","172.9","1","0","yes","0","16","0","3196501","0","ZINC0815","ZI070695","yes","0","","0",""
"1","SRVDC16","1414","1","0","yes","0","16","0","3202759","0","ZINC0816","ZI070687","yes","0","","0",""
"1","SRVDC16","80.64","1","0","yes","0","16","0","3204121","0","ZINC0817","ZI070839","yes","0","","0",""
"1","SRVDC16","45.5","1","0","yes","0","16","0","3204124","0","ZINC0818","ZI070851","yes","0","","0",""
"1","SRVDC16","159.6","1","0","yes","0","16","0","3204127","0","ZINC0819","ZI070852","yes","0","","0",""
"1","SRVDC16","272","1","0","yes","0","16","0","3204194","0","ZINC0820","ZI070855","yes","0","","0",""
"1","SRVDC16","501.6","1","0","yes","0","16","0","3204197","0","ZINC0821","ZI070861","yes","0","","0",""
"1","SRVDC16","117.2","1","0","yes","0","16","0","3204200","0","ZINC0822","ZI070862","yes","0","","0",""
"1","SRVDC16","5583","1","0","yes","0","16","0","3204203","0","ZINC0823","ZI070867","yes","0","","0",""
"1","SRVDC16","1372.8","1","0","yes","0","16","0","3204206","0","ZINC0824","ZI070865","yes","0","","0",""
"1","SRVDC16","228","1","0","yes","0","16","0","3204209","0","ZINC0825","ZI070890","yes","0","","0",""
"1","SRVDC16","1525.68","1","0","yes","0","16","0","3206821","0","ZINC0826","ZI071014","yes","0","","0",""
"1","SRVDC16","51.2","1","0","yes","0","16","0","3206832","0","ZINC0827","ZI071009","yes","0","","0",""
"1","SRVDC16","391.68","1","0","yes","0","16","0","3206861","0","ZINC0828","ZI070984","yes","0","","0",""
"1","SRVDC16","14.4","1","0","yes","0","16","0","3206886","0","ZINC0829","ZI070988","yes","0","","0",""
"1","SRVDC16","84.04","1","0","yes","0","16","0","3206913","0","ZINC0830","ZI070944","yes","0","","0",""
"1","SRVDC16","35.2","1","0","yes","0","16","0","3206916","0","ZINC0831","ZI070935","yes","0","","0",""
"1","SRVDC16","267.12","1","0","yes","0","16","0","3206919","0","ZINC0832","ZI071017","yes","0","","0",""
"1","SRVDC16","846.1","1","0","yes","0","16","0","3211428","0","ZINC0835","ZI071102","yes","0","","0",""
"1","SRVDC16","31.2","1","0","yes","0","16","0","3211657","0","ZINC0833","ZI071063","yes","0","","0",""
"1","SRVDC16","333.1","1","0","yes","0","16","0","3211660","0","ZINC0834","ZI071095","yes","0","","0",""
"1","SRVDC16","280","1","0","yes","0","16","0","3215240","0","ZINC0842","ZI070931","yes","0","","0",""
"1","SRVDC16","280","1","0","yes","0","16","0","3215794","0","ZINC0843","ZI070810","yes","0","","0",""
"1","SRVDC16","415.8","1","0","yes","0","16","0","3216101","0","ZINC0836","ZI071258","yes","0","","0",""
"1","SRVDC16","310.49","1","0","yes","0","16","0","3216104","0","ZINC0837","ZI071265","yes","0","","0",""
"1","SRVDC16","114","1","0","yes","0","16","0","3216107","0","ZINC0838","ZI071187","yes","0","","0",""
"1","SRVDC16","120","1","0","yes","0","16","0","3216110","0","ZINC0839","ZI071242","yes","0","","0",""
"1","SRVDC16","562.6","1","0","yes","0","16","0","3216113","0","ZINC0840","ZI071243","yes","0","","0",""
"1","SRVDC16","60","1","0","yes","0","16","0","3216116","0","ZINC0841","ZI070959","yes","0","","0",""
"1","SRVDC16","309.08","1","0","yes","0","16","0","3216649","0","ZINC0844","ZI070236","yes","0","","0",""
"1","SRVDC0","500","1","0","yes","0","0","0","3217895","0","ZINC0845","ZI070904","yes","0","","0",""
"1","SRVDC16","1016.35","1","0","yes","0","16","0","3218657","0","ZINC0846","ZI071310","yes","0","","0",""
"1","SRVDC16","1036.2","1","0","yes","0","16","0","3218660","0","ZINC0847","ZI071285","yes","0","","0",""
"1","SRVDC0","600","1","0","yes","0","0","0","3218665","0","ZINC0848","ZI071305","yes","0","","0",""
"1","SRVDC0","280","1","0","yes","0","0","0","3218849","0","ZINC0849","ZI071349","yes","0","","0",""
"1","SRVDC16","38.4","1","0","yes","0","16","0","3223334","0","ZINC0850","ZI071374","yes","0","","0",""
"1","SRVDC0","600","1","0","yes","0","0","0","3223982","0","ZINC0851","ZI071478","yes","0","","0",""
"1","SRVDC16","560","1","0","yes","0","16","0","3229639","0","ZINC0855","ZI071505","yes","0","","0",""
"1","SRVDC16","281.2","1","0","yes","0","16","0","3229924","0","ZINC0860","ZI071302","yes","0","","0",""
"1","SRVDC0","140","1","0","yes","0","0","0","3229989","0","ZINC0865","ZI071407","yes","0","","0",""
"1","SRVDC16","184.8","1","0","yes","0","16","0","3230373","0","ZINC0853","ZI071446","yes","0","","0",""
"1","SRVDC16","123.48","1","0","yes","0","16","0","3230376","0","ZINC0854","ZI071459","yes","0","","0",""
"1","SRVDC16","117","1","0","yes","0","16","0","3230718","0","ZINC0852","ZI071442","yes","0","","0",""
"1","SRVDC16","151.2","1","0","yes","0","16","0","3230721","0","ZINC0856","ZI071524","yes","0","","0",""
"1","SRVDC16","501.6","1","0","yes","0","16","0","3230724","0","ZINC0857","ZI071536","yes","0","","0",""
"1","SRVDC16","211.2","1","0","yes","0","16","0","3230766","0","ZINC0858","ZI071391","yes","0","","0",""
"1","SRVDC16","30","1","0","yes","0","16","0","3230774","0","ZINC0859","ZI071203","yes","0","","0",""
"1","SRVDC16","51.2","1","0","yes","0","16","0","3230785","0","ZINC0861","ZI071464","yes","0","","0",""
"1","SRVDC16","240.77","1","0","yes","0","16","0","3230788","0","ZINC0862","ZI071441","yes","0","","0",""
"1","SRVDC16","634.18","1","0","yes","0","16","0","3230791","0","ZINC0863","ZI071488","yes","0","","0",""
"1","SRVDC16","13.2","1","0","yes","0","16","0","3230794","0","ZINC0864","ZI071647","yes","0","","0",""
"1","SRVDC16","31.6","1","0","yes","0","16","0","3230849","0","ZINC0866","ZI071400","yes","0","","0",""
"1","SRVDC16","1001","1","0","yes","0","16","0","3230852","0","ZINC0867","ZI071426","yes","0","","0",""
"1","SRVDC16","783.36","1","0","yes","0","16","0","3230855","0","ZINC0868","ZI070921","yes","0","","0",""
"1","SRVDC16","15.6","1","0","yes","0","16","0","3230858","0","ZINC0869","ZI070923","yes","0","","0",""
"1","SRVDC16","711.34","1","0","yes","0","16","0","3238375","0","ZINC0875","ZI071730","yes","0","","0",""
"1","SRVDC16","1368.02","1","0","yes","0","16","0","3238451","0","ZINC0873","ZI071680","yes","0","","0",""
"1","SRVDC16","185.2","1","0","yes","0","16","0","3238454","0","ZINC0874","ZI071698","yes","0","","0",""
"1","SRVDC16","304","1","0","yes","0","16","0","3238576","0","ZINC0870","ZI071633","yes","0","","0",""
"1","SRVDC16","101","1","0","yes","0","16","0","3238579","0","ZINC0871","ZI071685","yes","0","","0",""
"1","SRVDC16","202.75","1","0","yes","0","16","0","3238582","0","ZINC0872","ZI071676","yes","0","","0",""
"1","SRVDC16","461","1","0","yes","0","16","0","3238605","0","ZINC0876","ZI071737","yes","0","","0",""
"1","SRVDC16","83.6","1","0","yes","0","16","0","3238632","0","ZINC0877","ZI071699","yes","0","","0",""
"1","SRVDC16","135.17","1","0","yes","0","16","0","3239598","0","ZINC0878","ZI071781","yes","0","","0",""
"1","SRVDC0","400","1","0","yes","0","0","0","3241397","0","ZINC0879","ZI071856","yes","0","","0",""
"1","SRVDC0","140","1","0","yes","0","0","0","3241408","0","ZINC0880","ZI071749","yes","0","","0",""
"1","SRVDC16","8.8","1","0","yes","0","16","0","3245825","0","ZINC0881","ZI071911","yes","0","","0",""
"1","SRVDC16","198.74","1","0","yes","0","16","0","3245828","0","ZINC0882","ZI071877","yes","0","","0",""
"1","SRVDC16","100","1","0","yes","0","16","0","3245831","0","ZINC0883","ZI071909","yes","0","","0",""
"1","SRVDC0","600","1","0","yes","0","0","0","3247373","0","ZINC0884","ZI071814","yes","0","","0",""
"1","SRVDC0","500","1","0","yes","0","0","0","3247376","0","ZINC0885","ZI071867","yes","0","","0",""
"1","SRVDC0","140","1","0","yes","0","0","0","3247402","0","ZINC0886","ZI071971","yes","0","","0",""
"1","SRVDC16","2000","1","0","yes","0","16","0","3257353","0","ZINC0887","ZI072052","yes","0","","0",""
"1","SRVDC16","1400","1","0","yes","0","16","0","3257356","0","ZINC0888","ZI072053","yes","0","","0",""
"1","SRVDC16","295.94","1","0","yes","0","16","0","3259501","0","ZINC0892","ZI072177","yes","0","","0",""
"1","SRVDC16","201.6","1","0","yes","0","16","0","3259504","0","ZINC0893","ZI072150","yes","0","","0",""
"1","SRVDC16","341.6","1","0","yes","0","16","0","3259507","0","ZINC0894","ZI072132","yes","0","","0",""
"1","SRVDC16","3.5","1","0","yes","0","16","0","3259554","0","ZINC0889","ZI072206","yes","0","","0",""
"1","SRVDC16","340.8","1","0","yes","0","16","0","3259557","0","ZINC0890","ZI072191","yes","0","","0",""
"1","SRVDC16","81.76","1","0","yes","0","16","0","3259560","0","ZINC0891","ZI072190","yes","0","","0",""
"1","SRVDC16","38","1","0","yes","0","16","0","3259650","0","ZINC0895","ZI072123","yes","0","","0",""
"1","SRVDC16","8.6","1","0","yes","0","16","0","3259653","0","ZINC0896","ZI072122","yes","0","","0",""
"1","SRVDC16","43.93","1","0","yes","0","16","0","3259656","0","ZINC0897","ZI072121","yes","0","","0",""
"1","SRVDC16","4","1","0","yes","0","16","0","3259663","0","ZINC0898","ZI072120","yes","0","","0",""
"1","SRVDC16","15.8","1","0","yes","0","16","0","3259666","0","ZINC0899","ZI072119","yes","0","","0",""
"1","SRVDC16","1987.44","1","0","yes","0","16","0","3259679","0","ZINC0900","ZI071996","yes","0","","0",""
"1","SRVDC16","140","1","0","yes","0","16","0","3260772","0","ZINC0901","ZI072259","yes","0","","0",""
"1","SRVDC0","2400","1","0","yes","0","0","0","3268031","0","ZINC0902","ZI072213","yes","0","","0",""
"1","SRVDC16","41.8","1","0","yes","0","16","0","3272929","0","ZINC0903","ZI072272","yes","0","","0",""
"1","SRVDC16","44.8","1","0","yes","0","16","0","3272964","0","ZINC0904","ZI072260","yes","0","","0",""
"1","SRVDC16","31.6","1","0","yes","0","16","0","3275590","0","ZINC0907","ZI072318","yes","0","","0",""
"1","SRVDC16","174.72","1","0","yes","0","16","0","3275593","0","ZINC0908","ZI072418","yes","0","","0",""
"1","SRVDC16","36.6","1","0","yes","0","16","0","3276103","0","ZINC0905","ZI072371","yes","0","","0",""
"1","SRVDC16","30.5","1","0","yes","0","16","0","3276106","0","ZINC0906","ZI072338","yes","0","","0",""
"1","SRVDC16","30.36","1","0","yes","0","16","0","3276128","0","ZINC0909","ZI072397","yes","0","","0",""
"1","SRVDC16","38","1","0","yes","0","16","0","3276131","0","ZINC0910","ZI072427","yes","0","","0",""
"1","SRVDC16","252.76","1","0","yes","0","16","0","3276134","0","ZINC0911","ZI072458","yes","0","","0",""
"1","SRVDC16","185.6","1","0","yes","0","16","0","3276137","0","ZINC0912","ZI072491","yes","0","","0",""
"1","SRVDC16","50.56","1","0","yes","0","16","0","3276140","0","ZINC0913","ZI072535","yes","0","","0",""
"1","SRVDC16","148.48","1","0","yes","0","16","0","3276143","0","ZINC0914","ZI072537","yes","0","","0",""
"1","SRVDC16","204.94","1","0","yes","0","16","0","3276327","0","ZINC0915","ZI072250","yes","0","","0",""
"1","SRVDC16","211.79","1","0","yes","0","16","0","3277857","0","ZINC0916","ZI072583","yes","0","","0",""
"1","SRVDC16","675.8","1","0","yes","0","16","0","3277860","0","ZINC0917","ZI072612","yes","0","","0",""
"1","SRVDC16","360.48","1","0","yes","0","16","0","3279105","0","ZINC0918","ZI071101","yes","0","","0",""
"1","SRVDC16","132","1","0","yes","0","16","0","3282241","0","ZINC0919","ZI072690","yes","0","","0",""
"1","SRVDC16","51.6","1","0","yes","0","16","0","3282244","0","ZINC0920","ZI072642","yes","0","","0",""
"1","SRVDC16","96","1","0","yes","0","16","0","3283937","0","ZINC0921","ZI072031","yes","0","","0",""
"1","SRVDC16","23.2","1","0","yes","0","16","0","3283970","0","ZINC0922","ZI072680","yes","0","","0",""
"1","SRVDC16","440","1","0","yes","0","16","0","3284003","0","ZINC0923","ZI072155","yes","0","","0",""
"1","SRVDC16","3.2","1","0","yes","0","16","0","3284007","0","ZINC0924","ZI072768","yes","0","","0",""
"1","SRVDC16","30.36","1","0","yes","0","16","0","3284197","0","ZINC0925","ZI072714","yes","0","","0",""
"1","SRVDC16","1260","1","0","yes","0","16","0","3284200","0","ZINC0926","ZI072744","yes","0","","0",""
"1","SRVDC16","177.48","1","0","yes","0","16","0","3287729","0","ZINC0927","ZI072786","yes","0","","0",""
"1","SRVDC16","17.7","1","0","yes","0","16","0","3287732","0","ZINC0928","ZI072807","yes","0","","0",""
"1","SRVDC16","267.18","1","0","yes","0","16","0","3287735","0","ZINC0929","ZI072796","yes","0","","0",""
"1","SRVDC16","584.1","1","0","yes","0","16","0","3287738","0","ZINC0930","ZI072814","yes","0","","0",""
"1","SRVDC16","248.67","1","0","yes","0","16","0","3291905","0","ZINC0931","ZI072885","yes","0","","0",""
"1","SRVDC16","183.49","1","0","yes","0","16","0","3291908","0","ZINC0932","ZI072878","yes","0","","0",""
"1","SRVDC16","383.6","1","0","yes","0","16","0","3298497","0","ZINC0933","ZI073001","yes","0","","0",""
"1","SRVDC16","453.85","1","0","yes","0","16","0","3298823","0","ZINC0935","ZI073065","yes","0","","0",""
"1","SRVDC16","1320","1","0","yes","0","16","0","3298886","0","ZINC0934","ZI073064","yes","0","","0",""
"1","SRVDC16","351.6","1","0","yes","0","16","0","3298913","0","ZINC0936","ZI073069","yes","0","","0",""
"1","SRVDC16","269.6","1","0","yes","0","16","0","3303588","0","ZINC0937","ZI073162","yes","0","","0",""
"1","SRVDC16","74.52","1","0","yes","0","16","0","3303591","0","ZINC0938","ZI073158","yes","0","","0",""
"1","SRVDC16","761.15","1","0","yes","0","16","0","3303594","0","ZINC0939","ZI073178","yes","0","","0",""
"1","SRVDC16","60.72","1","0","yes","0","16","0","3303597","0","ZINC0940","ZI073137","yes","0","","0",""
"1","SRVDC16","166","1","0","yes","0","16","0","3303600","0","ZINC0941","ZI073123","yes","0","","0",""
"1","SRVDC16","200","1","0","yes","0","16","0","3303603","0","ZINC0942","ZI073076","yes","0","","0",""
"1","SRVDC16","50.4","1","0","yes","0","16","0","3305633","0","ZINC0943","ZI073223","yes","0","","0",""
"1","SRVDC16","1488.8","1","0","yes","0","16","0","3307165","0","ZINC0944","ZI073287","yes","0","","0",""
"1","SRVDC16","183.6","1","0","yes","0","16","0","3307168","0","ZINC0945","ZI073285","yes","0","","0",""
"1","SRVDC16","47.6","1","0","yes","0","16","0","3307181","0","ZINC0946","ZI073266","yes","0","","0",""
"1","SRVDC16","173.5","1","0","yes","0","16","0","3309463","0","ZINC0947","ZI073300","yes","0","","0",""
"1","SRVDC16","3714.5","1","0","yes","0","16","0","3309593","0","ZINC0955","ZI073413","yes","0","","0",""
"1","SRVDC16","448","1","0","yes","0","16","0","3311607","0","ZINC0948","ZI073359","yes","0","","0",""
"1","SRVDC16","629.52","1","0","yes","0","16","0","3311618","0","ZINC0949","ZI073385","yes","0","","0",""
"1","SRVDC16","143","1","0","yes","0","16","0","3311623","0","ZINC0950","ZI073286","yes","0","","0",""
"1","SRVDC16","48.96","1","0","yes","0","16","0","3311626","0","ZINC0951","ZI073332","yes","0","","0",""
"1","SRVDC16","48.96","1","0","yes","0","16","0","3311629","0","ZINC0952","ZI073334","yes","0","","0",""
"1","SRVDC16","175.48","1","0","yes","0","16","0","3313586","0","ZINC0953","ZI073400","yes","0","","0",""
"1","SRVDC16","75","1","0","yes","0","16","0","3313601","0","ZINC0954","ZI073423","yes","0","","0",""
"1","SRVDC16","6400","1","0","yes","0","16","0","3317037","0","ZINC0956","ZI072851","yes","0","","0",""
"1","SRVDC16","192","1","0","yes","0","16","0","3317121","0","ZINC0957","ZI073299","yes","0","","0",""
"1","SRVDC16","139.2","1","0","yes","0","16","0","3318252","0","ZINC0959","ZI073497","yes","0","","0",""
"1","SRVDC16","627.2","1","0","yes","0","16","0","3318821","0","ZINC0960","ZI073501","yes","0","","0",""
"1","SRVDC16","224","1","0","yes","0","16","0","3318824","0","ZINC0961","ZI073475","yes","0","","0",""
"1","SRVDC16","60.72","1","0","yes","0","16","0","3319066","0","ZINC0958","ZI073530","yes","0","","0",""
"1","SRVDC16","3714.5","1","0","yes","0","16","0","3325772","0","ZINC0962","ZI073599","yes","0","","0",""
"1","SRVDC16","57.6","1","0","yes","0","16","0","3325775","0","ZINC0963","ZI073577","yes","0","","0",""
"1","SRVDC16","527.04","1","0","yes","0","16","0","3325778","0","ZINC0964","ZI073526","yes","0","","0",""
"1","SRVDC16","51.2","1","0","yes","0","16","0","3325781","0","ZINC0965","ZI073565","yes","0","","0",""
"1","SRVDC16","7.5","1","0","yes","0","16","0","3325784","0","ZINC0966","ZI073562","yes","0","","0",""
"1","SRVDC16","144","1","0","yes","0","16","0","3325787","0","ZINC0967","ZI073575","yes","0","","0",""
"1","SRVDC16","604.2","1","0","yes","0","16","0","3327036","0","ZINC0968","ZI071463","yes","0","","0",""
"1","SRVDC16","295.24","1","0","yes","0","16","0","3329505","0","ZINC0969","ZI073704","yes","0","","0",""
"1","SRVDC16","13.5","1","0","yes","0","16","0","3331779","0","ZINC0970","ZI073759","yes","0","","0",""
"1","SRVDC16","42.7","1","0","yes","0","16","0","3331782","0","ZINC0971","ZI073805","yes","0","","0",""
"1","SRVDC16","803","1","0","yes","0","16","0","3331785","0","ZINC0972","ZI073800","yes","0","","0",""
"1","SRVDC16","198.72","1","0","yes","0","16","0","3331788","0","ZINC0973","ZI073775","yes","0","","0",""
"1","SRVDC16","94.15","1","0","yes","0","16","0","3331794","0","ZINC0974","ZI073750","yes","0","","0",""
"1","SRVDC16","927.36","1","0","yes","0","16","0","3340161","0","ZINC0975","ZI073889","yes","0","","0",""
"1","SRVDC16","3.5","1","0","yes","0","16","0","3340164","0","ZINC0976","ZI073949","yes","0","","0",""
"1","SRVDC16","73.88","1","0","yes","0","16","0","3340167","0","ZINC0977","ZI073961","yes","0","","0",""
"1","SRVDC16","391.56","1","0","yes","0","16","0","3340170","0","ZINC0978","ZI073919","yes","0","","0",""
"1","SRVDC16","61","1","0","yes","0","16","0","3345967","0","ZINC0983","ZI074067","yes","0","","0",""
"1","SRVDC16","824.47","1","0","yes","0","16","0","3345970","0","ZINC0984","ZI074060","yes","0","","0",""
"1","SRVDC16","662.4","1","0","yes","0","16","0","3345985","0","ZINC0979","ZI073992","yes","0","","0",""
"1","SRVDC16","102.4","1","0","yes","0","16","0","3345988","0","ZINC0980","ZI074012","yes","0","","0",""
"1","SRVDC16","19","1","0","yes","0","16","0","3345991","0","ZINC0981","ZI074021","yes","0","","0",""
"1","SRVDC16","200","1","0","yes","0","16","0","3345998","0","ZINC0982","ZI074032","yes","0","","0",""
"1","SRVDC16","177.48","1","0","yes","0","16","0","3352130","0","ZINC0989","ZI074144","yes","0","","0",""
"1","SRVDC16","10","1","0","yes","0","16","0","3352133","0","ZINC0990","ZI074058","yes","0","","0",""
"1","SRVDC16","121.2","1","0","yes","0","16","0","3352353","0","ZINC0985","ZI074129","yes","0","","0",""
"1","SRVDC16","25.76","1","0","yes","0","16","0","3352356","0","ZINC0986","ZI074116","yes","0","","0",""
"1","SRVDC16","1010.24","1","0","yes","0","16","0","3352359","0","ZINC0987","ZI074137","yes","0","","0",""
"1","SRVDC16","224.4","1","0","yes","0","16","0","3352373","0","ZINC0988","ZI074140","yes","0","","0",""
"1","SRVDC16","198","1","0","yes","0","16","0","3354639","0","ZINC0991","ZI074349","yes","0","","0",""
"1","SRVDC16","11.08","1","0","yes","0","16","0","3354642","0","ZINC0992","ZI074285","yes","0","","0",""
"1","SRVDC16","44","1","0","yes","0","16","0","3354645","0","ZINC0993","ZI074161","yes","0","","0",""
"1","SRVDC16","114","1","0","yes","0","16","0","3354652","0","ZINC0994","ZI074214","yes","0","","0",""
"1","SRVDC16","99.2","1","0","yes","0","16","0","3354666","0","ZINC0995","ZI074216","yes","0","","0",""
"1","SRVDC16","440","1","0","yes","0","16","0","3354669","0","ZINC0996","ZI074229","yes","0","","0",""
"1","SRVDC16","3950","1","0","yes","0","16","0","3354785","0","ZINC0997","ZI074324","yes","0","","0",""
"1","SRVDC16","340","1","0","yes","0","16","0","3358118","0","ZINC0998","ZI074263","yes","0","","0",""
"1","SRVDC16","78","1","0","yes","0","16","0","3358121","0","ZINC0999","ZI074377","yes","0","","0",""
