"Clacli","Fecncre","Monto","Estado","Miva","MImp2","MDes","Mcosto","Piva","Pimp2","PDes","Nummov","Nncre","Numfac","facreal","Mfondo","TipoNC","Claven","Clazon","hora","numaprfol","numcer","perapr","cladep","Numuser","Refori","impreso","metpagele","bancosele","cuentaele","imprcan","Tpeso","usocfdi","frem","pagada","observa","nusercan","enviado","objimp","version"
"MRSZI165","12/06/23","7100","yes","6120.69","0","0","0","16","0","0","3968357","ZINE4002","ZINS4002","","0","no","","0","37883","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"ZASE89","12/06/23","12000","yes","10344.83","0","0","0","16","0","0","3970074","ZINE4003","ZINS4003","","0","no","","0","51214","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"MRS7062","13/06/23","5580","yes","4810.34","0","0","0","16","0","0","3971689","ZINE4004","ZINS4004","","0","no","","0","32524","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"TOR2008","13/06/23","1820","yes","1568.97","0","0","0","16","0","0","3971755","ZINE4005","ZINS4005","","0","no","","0","32842","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"TOR2008","13/06/23","3615","yes","3116.38","0","0","0","16","0","0","3972769","ZINE4006","ZINS4006","","0","no","","0","42412","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"TOR2008","13/06/23","2602.4","yes","2243.45","0","0","0","16","0","0","3973760","ZINE4007","ZINS4007","","0","no","","0","51416","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"DDI12","13/06/23","44281.01","yes","38173.28","0","0","0","16","0","0","3973831","ZINE4008","ZINS4008","","0","no","","0","52046","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"DDI12","13/06/23","1683.99","yes","1451.72","0","0","0","16","0","0","3973841","ZINE4009","ZINS4009","","0","no","","0","52176","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"MRSZI143","14/06/23","1221","yes","1052.59","0","0","0","16","0","0","3977011","ZINE4010","ZINS4010","","0","no","","0","42131","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"TOR2008","14/06/23","7520","yes","6482.76","0","0","0","16","0","0","3977993","ZINE4011","ZINS4011","","0","no","","0","50348","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"OISJ84","14/06/23","4680","yes","4034.48","0","0","0","16","0","0","3978031","ZINE4012","ZINS4012","","0","no","","0","51452","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"TOR2008","14/06/23","11200","yes","9655.17","0","0","0","16","0","0","3978709","ZINE4013","ZINS4013","","0","no","","0","56135","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"DDI12","14/06/23","51446","yes","44350","0","0","0","16","0","0","3978759","ZINE4014","ZINS4014","","0","no","","0","56288","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"MRS4093","14/06/23","13100","yes","11293.1","0","0","0","16","0","0","3978345","ZINE4015","ZINS4015","","0","no","","0","57846","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRS295","14/06/23","2750","yes","2370.69","0","0","0","16","0","0","3979297","ZINE4016","ZINS4016","","0","no","","0","66920","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRS4093","15/06/23","2940","yes","2534.48","0","0","0","16","0","0","3979687","ZINE4017","ZINS4017","","0","no","","0","30628","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"ZBI85","15/06/23","234","yes","201.72","0","0","0","16","0","0","3983286","ZINE4018","ZINS4018","","0","no","","0","58788","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"ZBI85","15/06/23","1824","yes","1572.41","0","0","0","16","0","0","3983342","ZINE4019","ZINS4019","","0","no","","0","58949","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"MRSZI173","16/06/23","3180","yes","2741.38","0","0","0","16","0","0","3984071","ZINE4020","ZINS4020","","0","no","","0","34058","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRS6157","16/06/23","2565","yes","2211.21","0","0","0","16","0","0","3984522","ZINE4021","ZINS4021","","0","no","","0","35754","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI0655","16/06/23","1380","yes","1189.66","0","0","0","16","0","0","3982738","ZINE4022","ZINS4022","","0","no","","0","40895","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRS4093","16/06/23","13100","yes","11293.1","0","0","0","16","0","0","3985452","ZINE4023","ZINS4023","","0","no","","0","45212","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI898","17/06/23","18000","no","15517.24","0","0","0","16","0","0","3988039","ZINE4024","ZINS4024","","0","no","","0","32844","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","02","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI898","17/06/23","19000","no","16379.31","0","0","0","16","0","0","3988071","ZINE4025","ZINS4025","","0","no","","0","32968","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","02","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"TOR2008","17/06/23","174","no","150","0","0","0","16","0","0","3988231","ZINE4026","ZINS4026","","0","no","","0","35008","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","02","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"TOR2008","17/06/23","3990","no","3439.66","0","0","0","16","0","0","3988265","ZINE4027","ZINS4027","","0","no","","0","35341","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","02","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"TOR2008","17/06/23","4990","yes","4301.72","0","0","0","16","0","0","3988851","ZINE4028","ZINS4028","","0","no","","0","41210","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"MRS409","19/06/23","6700","yes","5775.86","0","0","0","16","0","0","3990215","ZINE4029","ZINS4029","","0","no","","0","29483","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRS1974","19/06/23","7140","yes","6155.17","0","0","0","16","0","0","3991367","ZINE4030","ZINS4030","","0","no","","0","42886","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"DDI12","19/06/23","142332","yes","122700","0","0","0","16","0","0","3991628","ZINE4031","ZINS4031","","0","no","","0","45494","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"MRSZI143","19/06/23","10000","yes","8620.69","0","0","0","16","0","0","3992778","ZINE4032","ZINS4032","","0","no","","0","59734","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI143","19/06/23","6280","yes","5413.79","0","0","0","16","0","0","3993193","ZINE4033","ZINS4033","","0","no","","0","60024","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI171","20/06/23","3300","yes","2844.83","0","0","0","16","0","0","3993758","ZINE4034","ZINS4034","","0","no","","0","31369","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRS379","20/06/23","6700","yes","5775.86","0","0","0","16","0","0","3993941","ZINE4035","ZINS4035","","0","no","","0","33971","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"TOR2008","20/06/23","1256.6","yes","1083.28","0","0","0","16","0","0","3994969","ZINE4036","ZINS4036","","0","no","","0","43526","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"TOR2008","20/06/23","6300","yes","5431.03","0","0","0","16","0","0","3996935","ZINE4037","ZINS4037","","0","no","","0","61264","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"MRS7062","21/06/23","6040","yes","5206.9","0","0","0","16","0","0","3997385","ZINE4038","ZINS4038","","0","no","","0","31043","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"DDI12","21/06/23","145406","yes","125350","0","0","0","16","0","0","3998250","ZINE4039","ZINS4039","","0","no","","0","39599","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"MRSZI898","21/06/23","2904.8","yes","2504.14","0","0","0","16","0","0","3998832","ZINE4040","ZINS4040","","0","no","","0","43429","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"LAGG91","21/06/23","19400","yes","16724.14","0","0","0","16","0","0","3986373","ZINE4041","ZINS4041","","0","no","","0","45742","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"MRS174","22/06/23","7100","yes","6120.69","0","0","0","16","0","0","4002728","ZINE4042","ZINS4042","","0","no","","0","48436","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI898","22/06/23","1282.4","yes","1105.52","0","0","0","16","0","0","4004067","ZINE4043","ZINS4043","","0","no","","0","59114","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI898","22/06/23","351.5","yes","303.02","0","0","0","16","0","0","4004077","ZINE4044","ZINS4044","","0","no","","0","59250","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI898","24/06/23","1545.5","yes","1332.33","0","0","0","16","0","0","4008628","ZINE4045","ZINS4045","","0","no","","0","38080","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"DDI12","24/06/23","27898","yes","24050","0","0","0","16","0","0","4009543","ZINE4046","ZINS4046","","0","no","","0","47421","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"MRSZI110","26/06/23","10250","yes","8836.21","0","0","0","16","0","0","4010924","ZINE4047","ZINS4047","","0","no","","0","41806","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"DDI12","26/06/23","51234.01","yes","44167.25","0","0","0","16","0","0","4011267","ZINE4048","ZINS4048","","0","no","","0","43933","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"MAAG76","26/06/23","21816.99","yes","18807.75","0","0","0","16","0","0","4011309","ZINE4049","ZINS4049","","0","no","","0","44091","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"TOR2008","26/06/23","22058.4","yes","19015.86","0","0","0","16","0","0","4012084","ZINE4050","ZINS4050","","0","no","","0","47547","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"TOR2008","26/06/23","22058.4","yes","19015.86","0","0","0","16","0","0","4012218","ZINE4051","ZINS4051","","0","no","","0","49445","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"MRSZI1215","26/06/23","9702.4","yes","8364.14","0","0","0","16","0","0","4013269","ZINE4052","ZINS4052","","0","no","","0","57967","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI1215","27/06/23","1018.5","yes","878.02","0","0","0","16","0","0","4014023","ZINE4053","ZINS4053","","0","no","","0","29908","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRS409","27/06/23","6700","yes","5775.86","0","0","0","16","0","0","4014480","ZINE4054","ZINS4054","","0","no","","0","33757","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRS379","27/06/23","13400","yes","11551.72","0","0","0","16","0","0","4015853","ZINE4055","ZINS4055","","0","no","","0","45600","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"TOR2008","27/06/23","4354","yes","3753.45","0","0","0","16","0","0","4017541","ZINE4056","ZINS4056","","0","no","","0","61472","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"MRS7062","28/06/23","1510","yes","1301.72","0","0","0","16","0","0","4020169","ZINE4057","ZINS4057","","0","no","","0","50963","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"TOR2008","28/06/23","760","yes","655.17","0","0","0","16","0","0","4021384","ZINE4058","ZINS4058","","0","no","","0","66981","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"MRS4093","29/06/23","6550","yes","5646.55","0","0","0","16","0","0","4022504","ZINE4059","ZINS4059","","0","no","","0","36718","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MAAG76","30/06/23","72993","yes","62925","0","0","0","16","0","0","4026279","ZINE4060","ZINS4060","","0","no","","0","35158","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"MRS6157","30/06/23","2565","yes","2211.21","0","0","0","16","0","0","4025931","ZINE4061","ZINS4061","","0","no","","0","36298","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI0017","03/07/23","2100","yes","1810.34","0","0","0","16","0","0","4031626","ZINE4062","ZINS4062","","0","no","","0","31223","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRS409","03/07/23","6700","yes","5775.86","0","0","0","16","0","0","4032647","ZINE4063","ZINS4063","","0","no","","0","39054","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"TOR2008","03/07/23","588","yes","506.9","0","0","0","16","0","0","4034388","ZINE4064","ZINS4064","","0","no","","0","55580","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"MAAG76","03/07/23","145116","yes","125100","0","0","0","16","0","0","4034959","ZINE4065","ZINS4065","","0","no","","0","59150","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"MRS4093","03/07/23","6550","yes","5646.55","0","0","0","16","0","0","4035527","ZINE4066","ZINS4066","","0","no","","0","62203","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI0017","04/07/23","2520","yes","2172.41","0","0","0","16","0","0","4035939","ZINE4067","ZINS4067","","0","no","","0","31745","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI143","04/07/23","1904","no","1641.38","0","0","0","16","0","0","4036369","ZINE4068","ZINS4068","","0","no","","0","35350","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","02","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI143","04/07/23","1904","yes","1641.38","0","0","0","16","0","0","4036499","ZINE4069","ZINS4069","","0","no","","0","36518","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI0622","04/07/23","11672.8","yes","10062.76","0","0","0","16","0","0","4036563","ZINE4070","ZINS4070","","0","no","","0","37057","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"LAGG91","04/07/23","19100","yes","16465.52","0","0","0","16","0","0","4036533","ZINE4071","ZINS4071","","0","no","","0","37208","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"LOCA83","04/07/23","10080","yes","8689.66","0","0","0","16","0","0","4036978","ZINE4072","ZINS4072","","0","no","","0","40513","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"MECM600","04/07/23","31500","yes","27155.17","0","0","0","16","0","0","4037512","ZINE4073","ZINS4073","","0","no","","0","42158","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"PSP14","04/07/23","21285.62","yes","18349.67","0","0","0","16","0","0","4038166","ZINE4074","ZINS4074","","0","no","","0","47617","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","I01-Construcciones","no","no","","0","","","4.0"
"MRSZI0622","04/07/23","300","yes","258.62","0","0","0","16","0","0","4038888","ZINE4075","ZINS4075","","0","no","","0","53310","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI0017","05/07/23","630","yes","543.1","0","0","0","16","0","0","4040299","ZINE4076","ZINS4076","","0","no","","0","33463","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MAAG76","05/07/23","6500","yes","5603.45","0","0","0","16","0","0","4040609","ZINE4077","ZINS4077","","0","no","","0","35214","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"MRS7062","05/07/23","5840","yes","5034.48","0","0","0","16","0","0","4041197","ZINE4078","ZINS4078","","0","no","","0","41616","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"TOR2008","05/07/23","17330","yes","14939.66","0","0","0","16","0","0","4042181","ZINE4079","ZINS4079","","0","no","","0","50720","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"MAAG76","06/07/23","145841","yes","125725","0","0","0","16","0","0","4044383","ZINE4080","ZINS4080","","0","no","","0","37814","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"MRS379","06/07/23","13400","yes","11551.72","0","0","0","16","0","0","4045191","ZINE4081","ZINS4081","","0","no","","0","42498","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"TOR2008","07/07/23","225","yes","193.97","0","0","0","16","0","0","4050606","ZINE4082","ZINS4082","","0","no","","0","60395","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"MRS409","10/07/23","6700","yes","5775.86","0","0","0","16","0","0","4053582","ZINE4083","ZINS4083","","0","no","","0","33998","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRS4093","10/07/23","6550","yes","5646.55","0","0","0","16","0","0","4054229","ZINE4084","ZINS4084","","0","no","","0","39667","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"LAGG91","10/07/23","19100","yes","16465.52","0","0","0","16","0","0","4054730","ZINE4085","ZINS4085","","0","no","","0","42489","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"MRSZI186","10/07/23","930","yes","801.72","0","0","0","16","0","0","4055879","ZINE4086","ZINS4086","","0","no","","0","58121","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI198","11/07/23","1050","yes","905.17","0","0","0","16","0","0","4056904","ZINE4087","ZINS4087","","0","no","","0","29630","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI898","11/07/23","4045.6","yes","3487.59","0","0","0","16","0","0","4057583","ZINE4088","ZINS4088","","0","no","","0","35684","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI898","11/07/23","351.5","yes","303.02","0","0","0","16","0","0","4057602","ZINE4089","ZINS4089","","0","no","","0","35768","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI157","11/07/23","10000","yes","8620.69","0","0","0","16","0","0","4057627","ZINE4090","ZINS4090","","0","no","","0","35882","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MAAG76","11/07/23","145000","yes","125000","0","0","0","16","0","0","4057765","ZINE4091","ZINS4091","","0","no","","0","37493","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"TOR2008","11/07/23","10354","yes","8925.86","0","0","0","16","0","0","4059594","ZINE4092","ZINS4092","","0","no","","0","53546","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"TOR2008","11/07/23","380","yes","327.59","0","0","0","16","0","0","4059882","ZINE4093","ZINS4093","","0","no","","0","56225","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"TOR2008","12/07/23","3052.5","yes","2631.47","0","0","0","16","0","0","4062117","ZINE4094","ZINS4094","","0","no","","0","40309","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"TOR2008","13/07/23","1026","yes","884.48","0","0","0","16","0","0","4064954","ZINE4095","ZINS4095","","0","no","","0","33798","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"TOR2008","13/07/23","86","yes","74.14","0","0","0","16","0","0","4065025","ZINE4096","ZINS4096","","0","no","","0","34453","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"MRSZI195","14/07/23","7200","yes","6206.9","0","0","0","16","0","0","4068261","ZINE4097","ZINS4097","","0","no","","0","31899","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MAAG76","14/07/23","146798","yes","126550","0","0","0","16","0","0","4069551","ZINE4098","ZINS4098","","0","no","","0","43646","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","","4.0"
"MRS409","14/07/23","6700","yes","5775.86","0","0","0","16","0","0","4069734","ZINE4099","ZINS4099","","0","no","","0","44973","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRS409","14/07/23","9900","yes","8534.48","0","0","0","16","0","0","4070379","ZINE4100","ZINS4100","","0","no","","0","52368","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRS4093","14/07/23","6550","yes","5646.55","0","0","0","16","0","0","4071045","ZINE4101","ZINS4101","","0","no","","0","65082","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI898","15/07/23","4612.74","yes","3976.5","0","0","0","16","0","0","4072057","ZINE4102","ZINS4102","","0","no","","0","30522","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"TOR2008","15/07/23","216.5","yes","186.64","0","0","0","16","0","0","4072229","ZINE4103","ZINS4103","","0","no","","0","33727","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","","4.0"
"MRSZI178","17/07/23","5040","yes","4344.83","0","0","0","16","0","0","4074601","ZINE4104","ZINS4104","","0","no","","0","30576","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRS6157","17/07/23","2100","yes","1810.34","0","0","0","16","0","0","4076074","ZINE4105","ZINS4105","","0","no","","0","41428","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI898","17/07/23","322.5","yes","278.02","0","0","0","16","0","0","4075547","ZINE4106","ZINS4106","","0","no","","0","47675","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI116","18/07/23","19140","yes","16500","0","0","0","16","0","0","4080771","ZINE4107","ZINS4107","","0","no","","0","52783","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
"MRSZI178","19/07/23","3360","yes","2896.55","0","0","0","16","0","0","4084684","ZINE4108","ZINS4108","","0","no","","0","58371","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","S01-Sin efectos fiscales","no","no","","0","","","4.0"
