"Numren","Claart","Precio","Cant","Des","Estado","Costo","Piva","Pimp2","Nummov","Pedren","peso","Numfac","Numped","canfon","unaen","claofe","bannc","claofe2","preofe","claofe3","claaalt","Clauni","cant2","preven","objimp"
"1","01MALSOL10","29","200","0","yes","18.5555","16","0","2531401","0","0","ZINS2699","","0","no","0","no","0","0","0","","1","0","0",""
"1","01EST1520","48","3","0","yes","24.47816","16","0","2532226","0","0","ZINS2700","","0","no","0","no","0","0","0","","1","0","0",""
"2","01VAR112","321.5","2","0","yes","241.19761","16","0","2532226","0","0","ZINS2700","","0","no","0","no","0","0","0","","1","0","0",""
"3","01VAR38","180","35","0","yes","135.14476","16","0","2532226","0","0","ZINS2700","","0","no","0","no","0","0","0","","1","0","0",""
"4","06CLA4","43.87002","1","0","yes","26.47329","16","0","2532226","0","0","ZINS2700","","0","no","0","no","0","0","0","","1","0","0",""
"5","08CAJO","16.92909","3","0","yes","10.21583","16","0","2532226","0","0","ZINS2700","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","154.5","1020","0","yes","139.66","16","0","2533192","0","0","ZINS2701","","0","no","0","no","0","0","0","","1","0","0",""
"4","06CLA212","54","15","0","yes","25.33056","16","0","2533971","0","0","ZINS2702","","0","no","0","no","0","0","0","","1","0","0",""
"5","06CODP3","2.3","6","0","yes","1.32","16","0","2533971","0","0","ZINS2702","","0","no","0","no","0","0","0","","1","0","0",""
"6","08CAJO","10.7","4","0","yes","10.21583","16","0","2533971","0","0","ZINS2702","","0","no","0","no","0","0","0","","1","0","0",""
"7","08POL1234","6.9","30","0","yes","3.5","16","0","2533971","0","0","ZINS2702","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ALREC","41","25","0","yes","22.1","16","0","2533971","0","0","ZINS2702","","0","no","0","no","0","0","0","","1","0","0",""
"2","01ARM1543","242","1","0","yes","153.459","16","0","2533971","0","0","ZINS2702","","0","no","0","no","0","0","0","","1","0","0",""
"3","01CEMCAZ50","177","1","0","yes","133.6206","16","0","2533971","0","0","ZINS2702","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","156","400","0","yes","120.69","16","0","2535436","0","0","ZINS2703","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","190","20","0","yes","120.69","16","0","2536622","0","0","ZINS2704","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2500","50.37","0","yes","2293.1045","16","0","2536809","0","0","ZINS2705","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","190","10","0","yes","133.6206","16","0","2537224","0","0","ZINS2706","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","191.111","36","0","yes","133.6206","16","0","2538115","0","0","ZINS2707","","0","no","0","no","0","0","0","","1","0","0",""
"1","01VAR38","160","40","0","yes","123.9711","16","0","2538466","0","0","ZINS2708","","0","no","0","no","0","0","0","","1","0","0",""
"1","01BLO20","13","235","0","yes","8.62069","16","0","2539105","0","0","ZINS2709","","0","no","0","no","0","0","0","","1","0","0",""
"2","GTRAS","1315","1","0","yes","1","16","0","2539105","0","0","ZINS2709","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","163.5","200","0","yes","133.6206","16","0","2540552","0","0","ZINS2710","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","156","200","0","yes","133.6206","16","0","2541474","0","0","ZINS2711","","0","no","0","no","0","0","0","","1","0","0",""
"1","01BLO20","13","235","0","yes","9.05172","16","0","2542248","0","0","ZINS2712","","0","no","0","no","0","0","0","","1","0","0",""
"2","GTRAS","1315","1","0","yes","1","16","0","2542248","0","0","ZINS2712","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2470","18.41","0","yes","2293.1045","16","0","2542517","0","0","ZINS2715","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2500","12.62","0","yes","2293.1045","16","0","2542545","0","0","ZINS2713","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2470","4.68","0","yes","2293.1045","16","0","2542569","0","0","ZINS2714","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CAL","59","20","0","yes","49.31025","16","0","2543014","0","0","ZINS2716","","0","no","0","no","0","0","0","","1","0","0",""
"2","01CEMCAZ50","165","40","0","yes","133.6206","16","0","2543014","0","0","ZINS2716","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","3200","4","0","yes","2482.7553","16","0","2546186","0","0","ZINS2717","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","177","20","0","yes","133.6206","16","0","2547154","0","0","ZINS2718","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","3490","2","0","yes","2482.7553","16","0","2547307","0","0","ZINS2719","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","3200","2","0","yes","2482.7553","16","0","2547768","0","0","ZINS2720","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CAL","76","5","0","yes","49.31025","16","0","2550900","0","0","ZINS2721","","0","no","0","no","0","0","0","","1","0","0",""
"2","01CEMCAZ50","180","5","0","yes","133.6206","16","0","2550900","0","0","ZINS2721","","0","no","0","no","0","0","0","","1","0","0",""
"4","GTRAS","5940","1","0","yes","1","16","0","2551173","0","0","ZINS2722","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ALREC","42","300","0","yes","30.5","16","0","2551173","0","0","ZINS2722","","0","no","0","no","0","0","0","","1","0","0",""
"2","01VAR1","1335.73","40","0","yes","938.808","16","0","2551173","0","0","ZINS2722","","0","no","0","no","0","0","0","","1","0","0",""
"3","01VAR34R","758.1","75","0","yes","508.96052","16","0","2551173","0","0","ZINS2722","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2470","25.26","0","yes","2293.1045","16","0","2551633","0","0","ZINS2723","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","156","100","0","yes","133.6206","16","0","2552460","0","0","ZINS2724","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CAL","76","3","0","yes","49.31025","16","0","2553356","0","0","ZINS2725","","0","no","0","no","0","0","0","","1","0","0",""
"2","01CEMCAZ50","180","10","0","yes","133.6206","16","0","2553356","0","0","ZINS2725","","0","no","0","no","0","0","0","","1","0","0",""
"1","01BLO20","13","235","0","yes","9.05173","16","0","2554402","0","0","ZINS2726","","0","no","0","no","0","0","0","","1","0","0",""
"2","GTRAS","1315","1","0","yes","1","16","0","2554402","0","0","ZINS2726","","0","no","0","no","0","0","0","","1","0","0",""
"1","01BLO20","13","235","0","yes","9.05173","16","0","2554658","0","0","ZINS2727","","0","no","0","no","0","0","0","","1","0","0",""
"2","GTRAS","1315","1","0","yes","1","16","0","2554658","0","0","ZINS2727","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ALAM","31","120","0","yes","20","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"2","01ALREC","40","30","0","yes","30.5","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"3","01VAR112","317","20","0","yes","233.89023","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"4","01VAR38","175","50","0","yes","123.9711","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"5","05CODPL1","21.5","4","0","yes","13.661","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"6","05CODPL12","5.2","15","0","yes","3.3153","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"7","05CODPL34","7.8","50","0","yes","4.9075","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"8","05CODPL34","13","22","0","yes","4.9075","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"9","05CODPL4512","8","6","0","yes","5.1014","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"10","05CODPVC245","4.7","15","0","yes","3.06","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"11","05CODPVC290","5.9","20","0","yes","3.7338","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"12","05CODPVC445","20","15","0","yes","12.7838","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"13","05CODPVC490","25.5","15","0","yes","16.17419","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"14","05CONPH12","40.4","25","0","yes","25.5608","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"15","05CONPL12","43.3","40","0","yes","27.3838","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"16","05COPL12","5.7","6","0","yes","3.6768","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"17","05COPL34","11.7","20","0","yes","7.3921","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"18","05COPPL1","16.8","6","0","yes","10.6766","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"19","05COPPVC23","3.8","5","0","yes","2.408","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"20","05COPPVC4","13.7","4","0","yes","8.6645","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"21","05PEGAD500","152","1","0","yes","96.2083","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"22","05PEGPVC250","64.6","1","0","yes","40.99","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"23","05REDPL134","13.5","15","0","yes","8.5536","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"24","05REDPL3412","6.2","40","0","yes","3.9153","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"25","05TEEPL1","28","6","0","yes","17.707","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"26","05TEEPL12","7.6","30","0","yes","4.8767","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"27","05TEEPL34","14.5","40","0","yes","9.2151","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"28","05TEEPVC2","9.7","6","0","yes","6.106","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"29","05TEEPVC4","44.2","20","0","yes","27.9715","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"30","05TUBPL1","326.5","10","0","yes","207.4097","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"31","05TUBPL12","96","5","0","yes","57","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"32","05TUBPL34","168","28","0","yes","100.52","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"33","05TUBPVCN2","30.1","12","0","yes","18.16669","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"34","05TUBPVCN4","70","18","0","yes","44.33337","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"35","05YEEPVC2","6.9","5","0","yes","4.3554","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"36","05YEEPVC4","63.7","10","0","yes","40.4714","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"37","06CINT12","4.7","2","0","yes","2.9188","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"38","06CLA212","51.3","25","0","yes","25.453","16","0","2555244","0","0","ZINS2728","","0","no","0","no","0","0","0","","1","0","0",""
"7","05CODPL34","7.8","50","0","yes","4.9075","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"8","05CODPL4512","8","6","0","yes","5.1014","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"9","05CODPL4534","13","22","0","yes","8.22284","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"10","05CODPVC245","4.7","15","0","yes","3.06","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"11","05CODPVC290","5.9","20","0","yes","3.7338","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"12","05CODPVC445","20","15","0","yes","12.7838","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ALAM","31","120","0","yes","20","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"2","01ALREC","40","30","0","yes","30.5","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"3","01VAR112","317","20","0","yes","221.3393","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"4","01VAR38","175","50","0","yes","130.4848","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"5","05CODPL1","21.5","4","0","yes","13.661","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"6","05CODPL12","5.2","15","0","yes","3.3153","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"13","05CODPVC490","25.5","15","0","yes","16.17419","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"14","05CONPH12","40.4","25","0","yes","25.5608","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"15","05CONPL12","43.3","40","0","yes","27.3838","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"16","05COPL12","5.7","6","0","yes","3.6768","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"17","05COPL34","11.7","20","0","yes","7.3921","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"18","05COPPL1","16.8","6","0","yes","10.6766","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"19","05COPPVC23","3.8","5","0","yes","2.408","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"20","05COPPVC4","13.7","4","0","yes","8.6645","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"21","05PEGAD500","152","1","0","yes","96.2083","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"22","05PEGPVC250","64.6","1","0","yes","40.99","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"23","05REDPL134","13.5","15","0","yes","8.5536","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"24","05REDPL3412","6.2","40","0","yes","3.9153","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"25","05TEEPL1","28","6","0","yes","17.707","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"26","05TEEPL12","7.6","30","0","yes","4.8767","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"27","05TEEPL34","14.5","40","0","yes","9.2151","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"28","05TEEPVC2","9.7","6","0","yes","6.106","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"29","05TEEPVC4","44.2","20","0","yes","27.9715","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"30","05TUBPL1","326.5","10","0","yes","207.4097","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"31","05TUBPL12","96","5","0","yes","57","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"32","05TUBPL34","168","28","0","yes","100.52","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"33","05TUBPVCN2","30.1","12","0","yes","18.16669","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"34","05TUBPVCN4","70","18","0","yes","44.33337","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"35","05YEEPVC2","6.9","5","0","yes","4.3554","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"36","05YEEPVC4","63.7","10","0","yes","40.4714","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"37","06CINT12","4.7","2","0","yes","2.9188","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"38","06CLA212","51.3","25","0","yes","25.453","16","0","2555757","0","0","ZINS2730","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","165","40","0","yes","133.6206","16","0","2556171","0","0","ZINS2729","","0","no","0","no","0","0","0","","1","0","0",""
